time,count
2.07018,1.43E+02
2.08971,1.51E+02
2.10924,1.50E+02
2.12877,1.24E+02
2.1483,1.23E+02
2.16783,1.25E+02
2.18736,1.39E+02
2.20689,1.07E+02
2.22642,9.80E+01
2.24595,1.03E+02
2.26548,9.70E+01
2.28501,9.30E+01
2.30454,7.90E+01
2.32407,8.80E+01
2.3436,9.60E+01
2.36313,8.80E+01
2.38266,8.60E+01
2.40219,7.40E+01
2.42172,8.90E+01
2.44125,7.50E+01
2.46078,9.10E+01
2.48031,8.40E+01
2.49984,6.70E+01
2.51937,6.80E+01
2.5389,7.60E+01
2.55843,7.80E+01
2.57796,7.00E+01
2.59749,7.90E+01
2.61702,6.20E+01
2.63655,6.60E+01
2.65608,4.70E+01
2.67561,7.00E+01
2.69514,5.80E+01
2.71467,5.60E+01
2.7342,4.70E+01
2.75373,5.00E+01
2.77326,5.60E+01
2.79279,3.50E+01
2.81232,6.10E+01
2.83185,4.30E+01
2.85138,5.20E+01
2.87091,3.50E+01
2.89044,4.30E+01
2.90997,3.90E+01
2.9295,4.60E+01
2.94903,3.50E+01
2.96856,4.40E+01
2.98809,4.00E+01
3.00762,3.20E+01
3.02715,3.90E+01
3.04668,4.20E+01
3.06621,3.90E+01
3.08574,3.30E+01
3.10527,4.40E+01
3.1248,2.70E+01
3.14433,3.70E+01
3.16386,2.50E+01
3.18339,3.40E+01
3.20292,2.70E+01
3.22245,3.00E+01
3.24198,3.70E+01
3.26151,3.20E+01
3.28104,3.30E+01
3.30057,3.40E+01
3.3201,2.90E+01
3.33963,2.60E+01
3.35916,2.60E+01
3.37869,2.80E+01
3.39822,3.20E+01
3.41775,2.70E+01
3.43728,2.80E+01
3.45681,2.10E+01
3.47634,2.80E+01
3.49587,2.70E+01
3.5154,1.70E+01
3.53493,2.00E+01
3.55446,2.20E+01
3.57399,2.20E+01
3.59352,1.70E+01
3.61305,1.70E+01
3.63258,2.00E+01
3.65211,2.80E+01
3.67164,2.50E+01
3.69117,2.20E+01
3.7107,2.10E+01
3.73023,1.70E+01
3.74976,1.70E+01
3.76929,2.70E+01
3.78882,2.90E+01
3.80835,2.30E+01
3.82788,1.90E+01
3.84741,1.20E+01
3.86694,1.40E+01
3.88647,1.50E+01
3.906,1.20E+01
3.92553,2.30E+01
3.94506,6.00E+00
3.96459,2.20E+01
3.98412,1.30E+01
4.00365,2.10E+01
4.02318,1.20E+01
4.04271,1.30E+01
4.06224,2.20E+01
4.08177,1.60E+01
4.1013,2.00E+01
4.12083,8.00E+00
4.14036,1.20E+01
4.15989,1.60E+01
4.17942,1.30E+01
4.19895,1.00E+01
4.21848,1.30E+01
4.23801,6.00E+00
4.25754,1.40E+01
4.27707,1.30E+01
4.2966,1.30E+01
4.31613,1.30E+01
4.33566,1.40E+01
4.35519,1.60E+01
4.37472,6.00E+00
4.39425,1.10E+01
4.41378,6.00E+00
4.43331,1.40E+01
4.45284,8.00E+00
4.47237,2.20E+01
4.4919,1.70E+01
4.51143,1.20E+01
4.53096,8.00E+00
4.55049,1.00E+01
4.57002,8.00E+00
4.58955,5.00E+00
4.60908,6.00E+00
4.62861,1.40E+01
4.64814,1.10E+01
4.66767,1.40E+01
4.6872,8.00E+00
4.70673,1.50E+01
4.72626,9.00E+00
4.74579,7.00E+00
4.76532,1.30E+01
4.78485,1.10E+01
4.80438,1.10E+01
4.82391,5.00E+00
4.84344,1.00E+01
4.86297,6.00E+00
4.8825,1.10E+01
4.90203,1.00E+01
4.92156,1.10E+01
4.94109,1.00E+01
4.96062,8.00E+00
4.98015,8.00E+00
4.99968,8.00E+00
5.01921,7.00E+00
5.03874,1.00E+01
5.05827,5.00E+00
5.0778,1.00E+01
5.09733,9.00E+00
5.11686,6.00E+00
5.13639,1.30E+01
5.15592,7.00E+00
5.17545,1.10E+01
5.19498,1.20E+01
5.21451,1.20E+01
5.23404,7.00E+00
5.25357,1.00E+01
5.2731,7.00E+00
5.29263,1.00E+01
5.31216,2.00E+00
5.33169,6.00E+00
5.35122,7.00E+00
5.37075,6.00E+00
5.39028,7.00E+00
5.40981,8.00E+00
5.42934,3.00E+00
5.44887,1.20E+01
5.4684,5.00E+00
5.48793,7.00E+00
5.50746,7.00E+00
5.52699,5.00E+00
5.54652,7.00E+00
5.56605,7.00E+00
5.58558,6.00E+00
5.60511,1.50E+01
5.62464,9.00E+00
5.64417,5.00E+00
5.6637,6.00E+00
5.68323,5.00E+00
5.70276,6.00E+00
5.72229,8.00E+00
5.74182,1.00E+01
5.76135,1.50E+01
5.78088,7.00E+00
5.80041,6.00E+00
5.81994,7.00E+00
5.83947,7.00E+00
5.859,1.00E+01
5.87853,1.00E+01
5.89806,5.00E+00
5.91759,7.00E+00
5.93712,8.00E+00
5.95665,4.00E+00
5.97618,7.00E+00
5.99571,4.00E+00
6.01524,5.00E+00
6.03477,7.00E+00
6.0543,6.00E+00
6.07383,3.00E+00
6.09336,4.00E+00
6.11289,4.00E+00
6.13242,5.00E+00
6.15195,6.00E+00
6.17148,1.10E+01
6.19101,6.00E+00
6.21054,6.00E+00
6.23007,7.00E+00
6.2496,8.00E+00
6.26913,4.00E+00
6.28866,9.00E+00
6.30819,5.00E+00
6.32772,9.00E+00
6.34725,5.00E+00
6.36678,5.00E+00
6.38631,8.00E+00
6.40584,2.00E+00
6.42537,5.00E+00
6.4449,0.00E+00
6.46443,1.00E+00
6.48396,4.00E+00
6.50349,5.00E+00
6.52302,4.00E+00
6.54255,3.00E+00
6.56208,1.00E+01
6.58161,9.00E+00
6.60114,7.00E+00
6.62067,6.00E+00
6.6402,3.00E+00
6.65973,4.00E+00
6.67926,6.00E+00
6.69879,5.00E+00
6.71832,6.00E+00
6.73785,5.00E+00
6.75738,4.00E+00
6.77691,9.00E+00
6.79644,4.00E+00
6.81597,6.00E+00
6.8355,9.00E+00
6.85503,5.00E+00
6.87456,6.00E+00
6.89409,4.00E+00
6.91362,4.00E+00
6.93315,2.00E+00
6.95268,4.00E+00
6.97221,6.00E+00
6.99174,5.00E+00
7.01127,9.00E+00
7.0308,1.00E+00
7.05033,3.00E+00
7.06986,4.00E+00
7.08939,7.00E+00
7.10892,6.00E+00
7.12845,6.00E+00
7.14798,5.00E+00
7.16751,3.00E+00
7.18704,2.00E+00
7.20657,3.00E+00
7.2261,3.00E+00
7.24563,5.00E+00
7.26516,3.00E+00
7.28469,7.00E+00
7.30422,2.00E+00
7.32375,5.00E+00
7.34328,7.00E+00
7.36281,7.00E+00
7.38234,5.00E+00
7.40187,1.00E+00
7.4214,4.00E+00
7.44093,7.00E+00
7.46046,7.00E+00
7.47999,5.00E+00
7.49952,2.00E+00
7.51905,5.00E+00
7.53858,5.00E+00
7.55811,4.00E+00
7.57764,3.00E+00
7.59717,5.00E+00
7.6167,3.00E+00
7.63623,5.00E+00
7.65576,4.00E+00
7.67529,4.00E+00
7.69482,6.00E+00
7.71435,8.00E+00
7.73388,3.00E+00
7.75341,3.00E+00
7.77294,5.00E+00
7.79247,7.00E+00
7.812,3.00E+00
7.83153,6.00E+00
7.85106,3.00E+00
7.87059,3.00E+00
7.89012,3.00E+00
7.90965,1.00E+01
7.92918,7.00E+00
7.94871,4.00E+00
7.96824,3.00E+00
7.98777,6.00E+00
8.0073,8.00E+00
8.02683,9.00E+00
8.04636,6.00E+00
8.06589,7.00E+00
8.08542,4.00E+00
8.10495,7.00E+00
8.12448,2.00E+00
8.14401,3.00E+00
8.16354,6.00E+00
8.18307,4.00E+00
8.2026,4.00E+00
8.22213,1.00E+00
8.24166,7.00E+00
8.26119,3.00E+00
8.28072,5.00E+00
8.30025,6.00E+00
8.31978,6.00E+00
8.33931,3.00E+00
8.35884,4.00E+00
8.37837,4.00E+00
8.3979,6.00E+00
8.41743,4.00E+00
8.43696,5.00E+00
8.45649,5.00E+00
8.47602,2.00E+00
8.49555,6.00E+00
8.51508,3.00E+00
8.53461,6.00E+00
8.55414,6.00E+00
8.57367,6.00E+00
8.5932,2.00E+00
8.61273,8.00E+00
8.63226,6.00E+00
8.65179,1.00E+00
8.67132,5.00E+00
8.69085,6.00E+00
8.71038,6.00E+00
8.72991,5.00E+00
8.74944,6.00E+00
8.76897,4.00E+00
8.7885,2.00E+00
8.80803,3.00E+00
8.82756,3.00E+00
8.84709,6.00E+00
8.86662,3.00E+00
8.88615,0.00E+00
8.90568,2.00E+00
8.92521,5.00E+00
8.94474,4.00E+00
8.96427,8.00E+00
8.9838,2.00E+00
9.00333,9.00E+00
9.02286,1.00E+00
9.04239,4.00E+00
9.06192,6.00E+00
9.08145,5.00E+00
9.10098,5.00E+00
9.12051,5.00E+00
9.14004,5.00E+00
9.15957,2.00E+00
9.1791,8.00E+00
9.19863,4.00E+00
9.21816,7.00E+00
9.23769,7.00E+00
9.25722,5.00E+00
9.27675,2.00E+00
9.29628,6.00E+00
9.31581,5.00E+00
9.33534,1.00E+00
9.35487,3.00E+00
9.3744,2.00E+00
9.39393,8.00E+00
9.41346,6.00E+00
9.43299,1.00E+00
9.45252,7.00E+00
9.47205,8.00E+00
9.49158,4.00E+00
9.51111,3.00E+00
9.53064,5.00E+00
9.55017,1.00E+01
9.5697,3.00E+00
9.58923,1.00E+00
9.60876,2.00E+00
9.62829,2.00E+00
9.64782,2.00E+00
9.66735,3.00E+00
9.68688,1.00E+00
9.70641,3.00E+00
9.72594,4.00E+00
9.74547,7.00E+00
9.765,5.00E+00
9.78453,2.00E+00
9.80406,4.00E+00
9.82359,2.00E+00
9.84312,4.00E+00
9.86265,2.00E+00
9.88218,2.00E+00
9.90171,4.00E+00
9.92124,2.00E+00
9.94077,6.00E+00
9.9603,3.00E+00
9.97983,1.10E+01
9.99936,4.00E+00
10.01889,1.00E+00
10.03842,9.00E+00
10.05795,5.00E+00
10.07748,6.00E+00
10.09701,6.00E+00
10.11654,2.00E+00
10.13607,4.00E+00
10.1556,2.00E+00
10.17513,3.00E+00
10.19466,5.00E+00
10.21419,2.00E+00
10.23372,2.00E+00
10.25325,5.00E+00
10.27278,2.00E+00
10.29231,5.00E+00
10.31184,4.00E+00
10.33137,3.00E+00
10.3509,9.00E+00
10.37043,7.00E+00
10.38996,2.00E+00
10.40949,2.00E+00
10.42902,6.00E+00
10.44855,5.00E+00
10.46808,4.00E+00
10.48761,1.00E+00
10.50714,6.00E+00
10.52667,3.00E+00
10.5462,3.00E+00
10.56573,3.00E+00
10.58526,1.00E+00
10.60479,6.00E+00
10.62432,3.00E+00
10.64385,4.00E+00
10.66338,2.00E+00
10.68291,1.00E+00
10.70244,4.00E+00
10.72197,1.00E+00
10.7415,0.00E+00
10.76103,2.00E+00
10.78056,2.00E+00
10.80009,5.00E+00
10.81962,6.00E+00
10.83915,3.00E+00
10.85868,4.00E+00
10.87821,0.00E+00
10.89774,6.00E+00
10.91727,2.00E+00
10.9368,1.00E+00
10.95633,3.00E+00
10.97586,9.00E+00
10.99539,4.00E+00
11.01492,8.00E+00
11.03445,8.00E+00
11.05398,3.00E+00
11.07351,5.00E+00
11.09304,3.00E+00
11.11257,1.00E+00
11.1321,3.00E+00
11.15163,3.00E+00
11.17116,7.00E+00
11.19069,4.00E+00
11.21022,7.00E+00
11.22975,5.00E+00
11.24928,7.00E+00
11.26881,4.00E+00
11.28834,8.00E+00
11.30787,6.00E+00
11.3274,4.00E+00
11.34693,5.00E+00
11.36646,3.00E+00
11.38599,3.00E+00
11.40552,7.00E+00
11.42505,8.00E+00
11.44458,5.00E+00
11.46411,3.00E+00
11.48364,1.00E+00
11.50317,5.00E+00
11.5227,7.00E+00
11.54223,5.00E+00
11.56176,1.00E+00
11.58129,3.00E+00
11.60082,4.00E+00
11.62035,7.00E+00
11.63988,3.00E+00
11.65941,3.00E+00
11.67894,5.00E+00
11.69847,6.00E+00
11.718,2.00E+00
11.73753,4.00E+00
11.75706,4.00E+00
11.77659,3.00E+00
11.79612,4.00E+00
11.81565,3.00E+00
11.83518,4.00E+00
11.85471,7.00E+00
11.87424,5.00E+00
11.89377,3.00E+00
11.9133,1.00E+00
11.93283,6.00E+00
11.95236,2.00E+00
11.97189,3.00E+00
11.99142,3.00E+00
12.01095,8.00E+00
12.03048,4.00E+00
12.05001,7.00E+00
12.06954,6.00E+00
12.08907,5.00E+00
12.1086,2.00E+00
12.12813,5.00E+00
12.14766,3.00E+00
12.16719,9.00E+00
12.18672,3.00E+00
12.20625,9.00E+00
12.22578,3.00E+00
12.24531,6.00E+00
12.26484,3.00E+00
12.28437,4.00E+00
12.3039,1.00E+00
12.32343,2.00E+00
12.34296,1.00E+00
12.36249,9.00E+00
12.38202,2.00E+00
12.40155,5.00E+00
12.42108,4.00E+00
12.44061,8.00E+00
12.46014,2.00E+00
12.47967,4.00E+00
12.4992,4.00E+00
12.51873,8.00E+00
12.53826,4.00E+00
12.55779,5.00E+00
12.57732,5.00E+00
12.59685,4.00E+00
12.61638,4.00E+00
12.63591,1.00E+00
12.65544,4.00E+00
12.67497,6.00E+00
12.6945,2.00E+00
12.71403,3.00E+00
12.73356,2.00E+00
12.75309,4.00E+00
12.77262,4.00E+00
12.79215,2.00E+00
12.81168,3.00E+00
12.83121,4.00E+00
12.85074,5.00E+00
12.87027,5.00E+00
12.8898,4.00E+00
12.90933,6.00E+00
12.92886,6.00E+00
12.94839,4.00E+00
12.96792,4.00E+00
12.98745,2.00E+00
13.00698,4.00E+00
13.02651,2.00E+00
13.04604,6.00E+00
13.06557,3.00E+00
13.0851,5.00E+00
13.10463,2.00E+00
13.12416,3.00E+00
13.14369,3.00E+00
13.16322,8.00E+00
13.18275,3.00E+00
13.20228,4.00E+00
13.22181,1.00E+00
13.24134,3.00E+00
13.26087,6.00E+00
13.2804,5.00E+00
13.29993,5.00E+00
13.31946,3.00E+00
13.33899,4.00E+00
13.35852,4.00E+00
13.37805,1.00E+00
13.39758,3.00E+00
13.41711,7.00E+00
13.43664,3.00E+00
13.45617,3.00E+00
13.4757,8.00E+00
13.49523,3.00E+00
13.51476,4.00E+00
13.53429,0.00E+00
13.55382,4.00E+00
13.57335,2.00E+00
13.59288,3.00E+00
13.61241,2.00E+00
13.63194,1.00E+00
13.65147,3.00E+00
13.671,1.00E+00
13.69053,9.00E+00
13.71006,2.00E+00
13.72959,1.00E+00
13.74912,5.00E+00
13.76865,3.00E+00
13.78818,5.00E+00
13.80771,7.00E+00
13.82724,3.00E+00
13.84677,1.00E+00
13.8663,4.00E+00
13.88583,4.00E+00
13.90536,5.00E+00
13.92489,7.00E+00
13.94442,7.00E+00
13.96395,6.00E+00
13.98348,7.00E+00
14.00301,1.00E+00
14.02254,4.00E+00
14.04207,3.00E+00
14.0616,5.00E+00
14.08113,4.00E+00
14.10066,4.00E+00
14.12019,3.00E+00
14.13972,3.00E+00
14.15925,9.00E+00
14.17878,3.00E+00
14.19831,3.00E+00
14.21784,8.00E+00
14.23737,6.00E+00
14.2569,5.00E+00
14.27643,2.00E+00
14.29596,3.00E+00
14.31549,2.00E+00
14.33502,4.00E+00
14.35455,4.00E+00
14.37408,5.00E+00
14.39361,4.00E+00
14.41314,2.00E+00
14.43267,2.00E+00
14.4522,4.00E+00
14.47173,3.00E+00
14.49126,6.00E+00
14.51079,8.00E+00
14.53032,1.00E+00
14.54985,6.00E+00
14.56938,8.00E+00
14.58891,5.00E+00
14.60844,4.00E+00
14.62797,6.00E+00
14.6475,1.00E+00
14.66703,2.00E+00
14.68656,3.00E+00
14.70609,3.00E+00
14.72562,3.00E+00
14.74515,2.00E+00
14.76468,7.00E+00
14.78421,3.00E+00
14.80374,5.00E+00
14.82327,6.00E+00
14.8428,4.00E+00
14.86233,0.00E+00
14.88186,4.00E+00
14.90139,2.00E+00
14.92092,3.00E+00
14.94045,4.00E+00
14.95998,6.00E+00
14.97951,2.00E+00
14.99904,4.00E+00
15.01857,3.00E+00
15.0381,7.00E+00
15.05763,3.00E+00
15.07716,4.00E+00
15.09669,4.00E+00
15.11622,0.00E+00
15.13575,7.00E+00
15.15528,2.00E+00
15.17481,4.00E+00
15.19434,2.00E+00
15.21387,3.00E+00
15.2334,3.00E+00
15.25293,4.00E+00
15.27246,0.00E+00
15.29199,2.00E+00
15.31152,4.00E+00
15.33105,2.00E+00
15.35058,6.00E+00
15.37011,2.00E+00
15.38964,3.00E+00
15.40917,6.00E+00
15.4287,3.00E+00
15.44823,6.00E+00
15.46776,3.00E+00
15.48729,4.00E+00
15.50682,5.00E+00
15.52635,5.00E+00
15.54588,5.00E+00
15.56541,6.00E+00
15.58494,3.00E+00
15.60447,2.00E+00
15.624,3.00E+00
15.64353,4.00E+00
15.66306,1.00E+01
15.68259,4.00E+00
15.70212,4.00E+00
15.72165,2.00E+00
15.74118,3.00E+00
15.76071,5.00E+00
15.78024,3.00E+00
15.79977,3.00E+00
15.8193,3.00E+00
15.83883,4.00E+00
15.85836,3.00E+00
15.87789,5.00E+00
15.89742,5.00E+00
15.91695,3.00E+00
15.93648,1.00E+00
15.95601,9.00E+00
15.97554,1.00E+00
15.99507,8.00E+00
16.0146,4.00E+00
16.03413,7.00E+00
16.05366,3.00E+00
16.07319,8.00E+00
16.09272,3.00E+00
16.11225,3.00E+00
16.13178,6.00E+00
16.15131,7.00E+00
16.17084,4.00E+00
16.19037,2.00E+00
16.2099,4.00E+00
16.22943,3.00E+00
16.24896,2.00E+00
16.26849,1.00E+00
16.28802,3.00E+00
16.30755,3.00E+00
16.32708,6.00E+00
16.34661,4.00E+00
16.36614,5.00E+00
16.38567,3.00E+00
16.4052,5.00E+00
16.42473,3.00E+00
16.44426,4.00E+00
16.46379,2.00E+00
16.48332,5.00E+00
16.50285,5.00E+00
16.52238,3.00E+00
16.54191,2.00E+00
16.56144,3.00E+00
16.58097,1.00E+00
16.6005,4.00E+00
16.62003,4.00E+00
16.63956,2.00E+00
16.65909,2.00E+00
16.67862,5.00E+00
16.69815,2.00E+00
16.71768,3.00E+00
16.73721,4.00E+00
16.75674,7.00E+00
16.77627,5.00E+00
16.7958,3.00E+00
16.81533,5.00E+00
16.83486,1.00E+00
16.85439,4.00E+00
16.87392,3.00E+00
16.89345,4.00E+00
16.91298,3.00E+00
16.93251,5.00E+00
16.95204,3.00E+00
16.97157,5.00E+00
16.9911,3.00E+00
17.01063,7.00E+00
17.03016,5.00E+00
17.04969,3.00E+00
17.06922,1.00E+00
17.08875,1.00E+00
17.10828,1.00E+00
17.12781,2.00E+00
17.14734,5.00E+00
17.16687,3.00E+00
17.1864,4.00E+00
17.20593,5.00E+00
17.22546,5.00E+00
17.24499,6.00E+00
17.26452,5.00E+00
17.28405,3.00E+00
17.30358,3.00E+00
17.32311,4.00E+00
17.34264,3.00E+00
17.36217,2.00E+00
17.3817,5.00E+00
17.40123,3.00E+00
17.42076,5.00E+00
17.44029,3.00E+00
17.45982,5.00E+00
17.47935,3.00E+00
17.49888,6.00E+00
17.51841,6.00E+00
17.53794,2.00E+00
17.55747,1.00E+00
17.577,5.00E+00
17.59653,4.00E+00
17.61606,4.00E+00
17.63559,1.00E+00
17.65512,0.00E+00
17.67465,4.00E+00
17.69418,0.00E+00
17.71371,1.00E+00
17.73324,4.00E+00
17.75277,3.00E+00
17.7723,3.00E+00
17.79183,2.00E+00
17.81136,5.00E+00
17.83089,5.00E+00
17.85042,1.00E+00
17.86995,4.00E+00
17.88948,4.00E+00
17.90901,4.00E+00
17.92854,6.00E+00
17.94807,4.00E+00
17.9676,3.00E+00
17.98713,6.00E+00
18.00666,6.00E+00
18.02619,2.00E+00
18.04572,1.00E+00
18.06525,3.00E+00
18.08478,4.00E+00
18.10431,1.00E+00
18.12384,1.00E+00
18.14337,5.00E+00
18.1629,2.00E+00
18.18243,2.00E+00
18.20196,5.00E+00
18.22149,2.00E+00
18.24102,5.00E+00
18.26055,3.00E+00
18.28008,2.00E+00
18.29961,6.00E+00
18.31914,4.00E+00
18.33867,5.00E+00
18.3582,1.00E+00
18.37773,5.00E+00
18.39726,2.00E+00
18.41679,2.00E+00
18.43632,4.00E+00
18.45585,4.00E+00
18.47538,1.00E+00
18.49491,5.00E+00
18.51444,1.00E+00
18.53397,1.00E+00
18.5535,4.00E+00
18.57303,5.00E+00
18.59256,4.00E+00
18.61209,4.00E+00
18.63162,5.00E+00
18.65115,6.00E+00
18.67068,2.00E+00
18.69021,3.00E+00
18.70974,7.00E+00
18.72927,4.00E+00
18.7488,4.00E+00
18.76833,3.00E+00
18.78786,6.00E+00
18.80739,1.00E+00
18.82692,5.00E+00
18.84645,4.00E+00
18.86598,5.00E+00
18.88551,8.00E+00
18.90504,2.00E+00
18.92457,7.00E+00
18.9441,6.00E+00
18.96363,7.00E+00
18.98316,5.00E+00
19.00269,3.00E+00
19.02222,5.00E+00
19.04175,4.00E+00
19.06128,7.00E+00
19.08081,1.00E+00
19.10034,1.00E+00
19.11987,3.00E+00
19.1394,2.00E+00
19.15893,3.00E+00
19.17846,1.00E+00
19.19799,3.00E+00
19.21752,7.00E+00
19.23705,4.00E+00
19.25658,5.00E+00
19.27611,3.00E+00
19.29564,7.00E+00
19.31517,5.00E+00
19.3347,4.00E+00
19.35423,1.00E+00
19.37376,4.00E+00
19.39329,2.00E+00
19.41282,4.00E+00
19.43235,4.00E+00
19.45188,2.00E+00
19.47141,1.00E+00
19.49094,5.00E+00
19.51047,4.00E+00
19.53,2.00E+00
19.54953,6.00E+00
19.56906,2.00E+00
19.58859,4.00E+00
19.60812,4.00E+00
19.62765,6.00E+00
19.64718,2.00E+00
19.66671,6.00E+00
19.68624,1.00E+00
19.70577,8.00E+00
19.7253,4.00E+00
19.74483,3.00E+00
19.76436,5.00E+00
19.78389,3.00E+00
19.80342,5.00E+00
19.82295,5.00E+00
19.84248,4.00E+00
19.86201,9.00E+00
19.88154,5.00E+00
19.90107,6.00E+00
19.9206,1.00E+00
19.94013,5.00E+00
19.95966,2.00E+00
19.97919,3.00E+00
