t1,V1,I1,t2,V2,I2
8.133775979,0.600463867,1.30981E-07,8.158796979,0.600372314,1.8985E-06
8.143775979,0.60043335,1.29669E-07,8.168796979,0.60043335,1.90033E-06
8.153775979,0.600402832,1.32507E-07,8.178796979,0.600402832,1.89697E-06
8.163775979,0.60043335,1.28998E-07,8.188796979,0.600402832,1.89606E-06
8.173775979,0.600463867,1.31439E-07,8.198796979,0.60043335,1.89728E-06
8.183775979,0.60043335,1.30981E-07,8.208796979,0.600341797,1.89301E-06
8.193775979,0.60043335,1.29822E-07,8.218796979,0.600341797,1.89545E-06
8.203775979,0.60043335,1.32141E-07,8.228796979,0.600402832,1.8924E-06
8.213775979,0.600463867,1.28845E-07,8.238796979,0.600402832,1.89117E-06
8.223775979,0.60043335,1.30524E-07,8.248796979,0.600402832,1.89178E-06
8.233775979,0.60043335,1.29852E-07,8.258796979,0.600402832,1.88782E-06
8.243775979,0.60043335,1.28876E-07,8.268796979,0.600402832,1.89026E-06
8.253775979,0.600372314,1.32355E-07,8.278796979,0.600311279,1.8869E-06
8.263775979,0.600402832,1.28326E-07,8.288796979,0.600372314,1.88538E-06
8.273775979,0.60043335,1.31104E-07,8.298796979,0.600402832,1.88751E-06
8.283775979,0.60043335,1.29272E-07,8.308796979,0.600463867,1.88232E-06
8.293775979,0.600402832,1.28754E-07,8.318796979,0.600402832,1.88568E-06
8.303775979,0.600463867,1.31104E-07,8.328796979,0.60043335,1.88141E-06
8.313775979,0.60043335,1.27808E-07,8.338796979,0.600402832,1.8808E-06
8.323775979,0.600402832,1.30524E-07,8.348796979,0.600463867,1.88202E-06
8.333775979,0.60043335,1.29028E-07,8.358796979,0.600372314,1.87744E-06
8.343775979,0.600402832,1.28296E-07,8.368796979,0.60043335,1.88019E-06
8.353775979,0.600402832,1.30341E-07,8.378796979,0.600341797,1.87653E-06
8.363775979,0.600402832,1.27625E-07,8.388796979,0.600463867,1.87592E-06
8.373775979,0.60043335,1.29883E-07,8.398796979,0.600402832,1.87683E-06
8.383775979,0.600402832,1.28723E-07,8.408796979,0.600402832,1.87286E-06
8.393775979,0.60043335,1.27441E-07,8.418796979,0.600402832,0.000001875
8.403775979,0.60043335,1.30127E-07,8.428796979,0.60043335,1.87134E-06
8.413775979,0.60043335,1.26617E-07,8.438796979,0.600402832,1.86981E-06
8.423775979,0.60043335,1.29547E-07,8.448796979,0.600463867,1.87164E-06
8.433775979,0.60043335,1.28174E-07,8.458796979,0.600402832,1.86768E-06
8.443775979,0.60043335,1.27258E-07,8.468796979,0.60043335,1.86981E-06
8.453775979,0.600402832,1.30188E-07,8.478796979,0.600402832,1.86615E-06
8.463775979,0.60043335,1.25946E-07,8.488796979,0.600341797,1.86584E-06
8.473775979,0.600372314,1.29883E-07,8.498796979,0.600372314,1.86707E-06
8.483775979,0.600463867,1.28235E-07,8.508796979,0.600372314,1.86218E-06
8.493775979,0.600463867,1.27045E-07,8.518796978,0.60043335,1.86432E-06
8.503775979,0.600372314,1.29822E-07,8.528796978,0.600402832,1.86096E-06
8.513775979,0.60043335,1.26251E-07,8.538796978,0.600372314,1.86127E-06
8.523775978,0.60043335,1.28876E-07,8.548796978,0.600372314,1.86188E-06
8.533775978,0.60043335,1.27777E-07,8.558796978,0.60043335,1.8576E-06
8.543775978,0.60043335,1.26709E-07,8.568796978,0.600463867,1.85974E-06
8.553775978,0.60043335,1.29211E-07,8.578796978,0.60043335,1.85669E-06
8.563775978,0.600372314,1.25275E-07,8.588796978,0.600463867,1.85608E-06
8.573775978,0.600372314,1.28357E-07,8.598796978,0.600402832,1.85669E-06
8.583775978,0.60043335,1.26617E-07,8.608796978,0.60043335,1.85303E-06
8.593775978,0.600402832,1.26495E-07,8.618796978,0.600402832,1.85486E-06
8.603775978,0.600372314,1.28876E-07,8.628796978,0.600402832,1.85181E-06
8.613775978,0.600402832,1.25214E-07,8.638796978,0.600402832,1.8512E-06
8.623775978,0.600372314,1.28815E-07,8.648796978,0.600463867,1.85211E-06
8.633775978,0.600463867,1.26862E-07,8.658796978,0.600372314,1.84784E-06
8.643775978,0.600402832,1.26007E-07,8.668796978,0.60043335,1.85059E-06
8.653775978,0.600402832,1.28754E-07,8.678796978,0.60043335,1.84662E-06
8.663775978,0.600402832,1.25153E-07,8.688796978,0.600372314,1.84631E-06
8.673775978,0.600402832,1.27533E-07,8.698796978,0.60043335,1.84692E-06
8.683775978,0.600402832,1.26099E-07,8.708796978,0.60043335,1.84296E-06
8.693775978,0.600402832,1.2558E-07,8.718796978,0.600463867,1.84509E-06
8.703775978,0.600372314,1.28021E-07,8.728796978,0.600463867,1.84174E-06
8.713775978,0.600463867,1.25122E-07,8.738796978,0.600463867,1.84143E-06
8.723775978,0.600402832,1.27716E-07,8.748796978,0.60043335,1.84296E-06
8.733775978,0.600494385,1.25946E-07,8.758796978,0.600402832,1.83807E-06
8.743775978,0.60043335,1.2561E-07,8.768796978,0.600402832,1.84082E-06
8.753775978,0.60043335,1.27747E-07,8.778796978,0.600402832,1.83746E-06
8.763775978,0.600494385,1.24481E-07,8.788796978,0.600372314,1.83685E-06
8.773775978,0.600494385,1.26526E-07,8.798796978,0.600372314,1.83777E-06
8.783775978,0.60043335,1.26129E-07,8.808796978,0.600402832,1.8338E-06
8.793775978,0.60043335,1.24115E-07,8.818796978,0.60043335,1.83655E-06
8.803775978,0.600402832,1.27441E-07,8.828796978,0.600402832,1.83228E-06
8.813775978,0.600402832,1.2442E-07,8.838796978,0.600402832,1.83136E-06
8.823775978,0.600463867,1.26282E-07,8.848796978,0.60043335,1.83319E-06
8.833775978,0.60043335,1.24969E-07,8.858796978,0.600494385,1.82861E-06
8.843775978,0.600402832,1.23688E-07,8.868796978,0.600402832,1.83167E-06
8.853775978,0.60043335,1.26678E-07,8.878796978,0.60043335,1.8277E-06
8.863775978,0.600402832,1.23383E-07,8.888796978,0.60043335,1.82739E-06
8.873775978,0.600402832,1.2616E-07,8.898796978,0.60043335,1.82831E-06
8.883775978,0.60043335,1.25092E-07,8.908796978,0.60043335,1.82373E-06
8.893775978,0.60043335,1.2381E-07,8.918796977,0.60043335,1.82709E-06
8.903775978,0.600372314,1.25885E-07,8.928796977,0.600463867,1.82281E-06
8.913775977,0.600463867,1.23047E-07,8.938796977,0.600372314,1.82281E-06
8.923775977,0.600402832,1.25671E-07,8.948796977,0.600372314,1.82404E-06
8.933775977,0.600463867,1.2439E-07,8.958796977,0.600402832,1.81976E-06
8.943775977,0.600463867,1.23169E-07,8.968796977,0.600402832,1.8219E-06
8.953775977,0.600494385,1.26129E-07,8.978796977,0.600372314,1.81885E-06
8.963775977,0.600463867,1.23108E-07,8.988796977,0.600402832,1.81854E-06
8.973775977,0.600463867,1.24695E-07,8.998796977,0.60043335,1.81885E-06
8.983775977,0.60043335,1.23718E-07,9.008796977,0.600494385,1.81549E-06
8.993775977,0.60043335,1.22894E-07,9.018796977,0.600494385,1.81793E-06
9.003775977,0.600402832,1.25031E-07,9.028796977,0.60043335,1.81427E-06
9.013775977,0.60043335,1.22498E-07,9.038796977,0.60043335,1.81366E-06
9.023775977,0.600402832,1.24329E-07,9.048796977,0.60043335,1.81458E-06
9.033775977,0.60043335,1.23871E-07,9.058796977,0.600463867,1.81152E-06
9.043775977,0.600341797,1.23047E-07,9.068796977,0.60043335,1.81305E-06
9.053775977,0.60043335,1.25275E-07,9.078796977,0.60043335,1.81E-06
9.063775977,0.600463867,1.21826E-07,9.088796977,0.60043335,1.80939E-06
9.073775977,0.60043335,1.24542E-07,9.098796977,0.600402832,1.81091E-06
9.083775977,0.600372314,1.23474E-07,9.108796977,0.600402832,1.80603E-06
9.093775977,0.60043335,1.21826E-07,9.118796977,0.60043335,1.80908E-06
9.103775977,0.600463867,1.25183E-07,9.128796977,0.600402832,1.80573E-06
9.113775977,0.600494385,1.21948E-07,9.138796977,0.60043335,1.80511E-06
9.123775977,0.60043335,1.24146E-07,9.148796977,0.60043335,1.80603E-06
9.133775977,0.60043335,1.2323E-07,9.158796977,0.600402832,1.80145E-06
9.143775977,0.600402832,1.22589E-07,9.168796977,0.60043335,1.8042E-06
9.153775977,0.600372314,1.24298E-07,9.178796977,0.60043335,1.80115E-06
9.163775977,0.600402832,1.21582E-07,9.188796977,0.60043335,1.80054E-06
9.173775977,0.600402832,1.23779E-07,9.198796977,0.600402832,1.80206E-06
9.183775977,0.600402832,1.22772E-07,9.208796977,0.600463867,1.7981E-06
9.193775977,0.600402832,1.21674E-07,9.218796977,0.600463867,1.79993E-06
9.203775977,0.600402832,1.24054E-07,9.228796977,0.600402832,1.79718E-06
9.213775977,0.600402832,1.2088E-07,9.238796977,0.60043335,1.79626E-06
9.223775977,0.600402832,1.23474E-07,9.248796977,0.60043335,1.79749E-06
9.233775977,0.60043335,1.22498E-07,9.258796977,0.600402832,1.79382E-06
9.243775977,0.60043335,1.21124E-07,9.268796977,0.600372314,1.79657E-06
9.253775977,0.600372314,1.23688E-07,9.278796977,0.600402832,1.79291E-06
9.263775977,0.600402832,1.21002E-07,9.288796977,0.60043335,1.79169E-06
9.273775977,0.60043335,1.24023E-07,9.298796977,0.60043335,1.79291E-06
9.283775977,0.60043335,1.21704E-07,9.308796976,0.600402832,1.78925E-06
9.293775977,0.600402832,1.20911E-07,9.318796976,0.600402832,1.79169E-06
9.303775977,0.600372314,1.23444E-07,9.328796976,0.600402832,1.78894E-06
9.313775976,0.600463867,1.20392E-07,9.338796976,0.600402832,1.78772E-06
9.323775976,0.60043335,1.22925E-07,9.348796976,0.60043335,1.78955E-06
9.333775976,0.600402832,1.21704E-07,9.358796976,0.60043335,1.78558E-06
9.343775976,0.600402832,1.20941E-07,9.368796976,0.60043335,1.78772E-06
9.353775976,0.600463867,1.22833E-07,9.378796976,0.600402832,1.78406E-06
9.363775976,0.60043335,1.20056E-07,9.388796976,0.600402832,1.78406E-06
9.373775976,0.60043335,1.22375E-07,9.398796976,0.60043335,1.78558E-06
9.383775976,0.600402832,1.20819E-07,9.408796976,0.60043335,1.7807E-06
9.393775976,0.600402832,1.20483E-07,9.418796976,0.600372314,1.78345E-06
9.403775976,0.600372314,1.22528E-07,9.428796976,0.600463867,1.7804E-06
9.413775976,0.600402832,1.19598E-07,9.438796976,0.60043335,1.77948E-06
9.423775976,0.600402832,1.21735E-07,9.448796976,0.600463867,1.78101E-06
9.433775976,0.60043335,1.2027E-07,9.458796976,0.600372314,1.77643E-06
9.443775976,0.60043335,1.19598E-07,9.468796976,0.600372314,1.77887E-06
9.453775976,0.600463867,1.2262E-07,9.478796976,0.600402832,1.77582E-06
9.463775976,0.60043335,1.18866E-07,9.488796976,0.60043335,1.7749E-06
9.473775976,0.600372314,1.21674E-07,9.498796976,0.600402832,1.77643E-06
9.483775976,0.600463867,1.20697E-07,9.508796976,0.600402832,1.77246E-06
9.493775976,0.600494385,1.19293E-07,9.518796976,0.600372314,1.77551E-06
9.503775976,0.600372314,1.22131E-07,9.528796976,0.60043335,1.77185E-06
9.513775976,0.600463867,1.18652E-07,9.538796976,0.60043335,1.77094E-06
9.523775976,0.60043335,1.2207E-07,9.548796976,0.600402832,1.77246E-06
9.533775976,0.60043335,1.203E-07,9.558796976,0.600402832,1.76849E-06
9.543775976,0.60043335,1.19232E-07,9.568796976,0.600402832,1.77063E-06
9.553775976,0.60043335,1.21582E-07,9.578796976,0.600402832,1.76788E-06
9.563775976,0.60043335,1.18042E-07,9.588796976,0.600402832,1.76727E-06
9.573775976,0.600463867,1.21185E-07,9.598796976,0.600402832,1.76788E-06
9.583775976,0.60043335,1.19476E-07,9.608796976,0.600402832,1.76453E-06
9.593775976,0.600463867,1.18713E-07,9.618796976,0.60043335,1.76697E-06
9.603775976,0.60043335,1.21216E-07,9.628796976,0.60043335,1.76361E-06
9.613775976,0.60043335,1.18286E-07,9.638796976,0.600402832,1.7627E-06
9.623775976,0.600494385,1.20941E-07,9.648796976,0.600402832,1.76483E-06
9.633775976,0.600463867,1.19568E-07,9.658796976,0.60043335,1.76056E-06
9.643775976,0.60043335,1.18683E-07,9.668796976,0.600372314,1.7627E-06
9.653775976,0.60043335,1.21246E-07,9.678796976,0.600402832,1.75995E-06
9.663775976,0.600463867,1.17767E-07,9.688796976,0.600402832,1.75903E-06
9.673775976,0.60043335,1.20544E-07,9.698796976,0.60043335,1.76056E-06
9.683775976,0.60043335,1.19598E-07,9.708796975,0.600402832,1.75629E-06
9.693775976,0.600372314,1.18225E-07,9.718796975,0.60043335,1.75903E-06
9.703775976,0.600494385,1.20758E-07,9.728796975,0.600372314,1.75568E-06
9.713775975,0.60043335,1.17584E-07,9.738796975,0.600402832,1.75507E-06
9.723775975,0.600494385,1.20514E-07,9.748796975,0.600402832,1.75598E-06
9.733775975,0.600402832,1.1908E-07,9.758796975,0.600402832,1.75232E-06
9.743775975,0.60043335,1.19141E-07,9.768796975,0.60043335,1.75507E-06
9.753775975,0.60043335,1.20331E-07,9.778796975,0.60043335,1.7514E-06
9.763775975,0.600494385,1.1731E-07,9.788796975,0.600463867,1.75201E-06
9.773775975,0.60043335,1.19812E-07,9.798796975,0.600372314,1.75293E-06
9.783775975,0.60043335,1.18652E-07,9.808796975,0.600402832,1.74835E-06
9.793775975,0.60043335,1.17645E-07,9.818796975,0.60043335,1.7511E-06
9.803775975,0.600463867,1.20361E-07,9.828796975,0.60043335,1.74744E-06
9.813775975,0.60043335,1.16455E-07,9.838796975,0.600402832,1.74713E-06
9.823775975,0.60043335,1.19446E-07,9.848796975,0.600463867,1.74866E-06
9.833775975,0.600402832,1.1853E-07,9.858796975,0.600402832,1.74469E-06
9.843775975,0.600402832,1.17645E-07,9.868796975,0.600494385,1.74713E-06
9.853775975,0.60043335,1.20056E-07,9.878796975,0.60043335,1.74408E-06
9.863775975,0.600402832,1.16516E-07,9.888796975,0.60043335,1.74347E-06
9.873775975,0.600402832,1.19446E-07,9.898796975,0.60043335,1.74469E-06
9.883775975,0.600402832,1.1792E-07,9.908796975,0.600402832,1.74103E-06
9.893775975,0.60043335,1.17188E-07,9.918796975,0.600402832,1.74347E-06
9.903775975,0.600341797,1.20087E-07,9.928796975,0.600372314,1.74042E-06
9.913775975,0.600463867,1.15875E-07,9.938796975,0.600372314,1.74011E-06
9.923775975,0.600402832,1.19324E-07,9.948796975,0.600402832,1.74072E-06
9.933775975,0.60043335,1.17706E-07,9.958796975,0.60043335,1.73737E-06
9.943775975,0.600402832,1.16913E-07,9.968796975,0.60043335,1.73981E-06
9.953775975,0.60043335,1.19965E-07,9.978796975,0.60043335,1.73645E-06
9.963775975,0.600524902,1.15936E-07,9.988796975,0.600463867,1.73523E-06
9.973775975,0.600372314,1.1853E-07,9.998796975,0.600402832,1.73767E-06
9.983775975,0.600402832,1.17249E-07,10.00879697,0.600372314,1.7334E-06
9.993775975,0.600463867,1.16455E-07,10.01879697,0.600402832,1.73615E-06
10.00377597,0.60043335,1.18958E-07,10.02879697,0.600402832,1.73218E-06
10.01377597,0.600402832,1.15814E-07,10.03879697,0.600402832,1.73187E-06
10.02377597,0.600402832,1.18439E-07,10.04879697,0.600402832,1.7334E-06
10.03377597,0.600463867,1.16791E-07,10.05879697,0.600463867,1.72943E-06
10.04377597,0.600463867,1.1615E-07,10.06879697,0.60043335,1.73218E-06
10.05377597,0.600402832,1.18561E-07,10.07879697,0.600372314,1.72821E-06
10.06377597,0.600463867,1.15265E-07,10.08879697,0.600463867,1.72852E-06
10.07377597,0.600463867,1.17889E-07,10.09879697,0.600402832,1.72974E-06
10.08377597,0.600372314,1.16516E-07,10.10879697,0.600341797,1.72546E-06
10.09377597,0.600463867,1.15845E-07,10.11879697,0.60043335,1.72882E-06
10.10377597,0.60043335,1.185E-07,10.12879697,0.60043335,1.72516E-06
10.11377597,0.600463867,1.1441E-07,10.13879697,0.600372314,1.72516E-06
10.12377597,0.60043335,1.17767E-07,10.14879697,0.60043335,1.72577E-06
10.13377597,0.600402832,1.15875E-07,10.15879697,0.600402832,1.7218E-06
10.14377597,0.60043335,1.14868E-07,10.16879697,0.600402832,1.72485E-06
10.15377597,0.600372314,1.18073E-07,10.17879697,0.600402832,1.7215E-06
10.16377597,0.60043335,1.15082E-07,10.18879697,0.600402832,1.7215E-06
10.17377597,0.60043335,1.17126E-07,10.19879697,0.60043335,1.72241E-06
10.18377597,0.60043335,1.15601E-07,10.20879697,0.60043335,1.71906E-06
10.19377597,0.600402832,1.15387E-07,10.21879697,0.60043335,1.7215E-06
10.20377597,0.600463867,1.1734E-07,10.22879697,0.60043335,1.71844E-06
10.21377597,0.60043335,1.14105E-07,10.23879697,0.60043335,1.71814E-06
10.22377597,0.60043335,1.17126E-07,10.24879697,0.60043335,1.71936E-06
10.23377597,0.60043335,1.15845E-07,10.25879697,0.600402832,1.71448E-06
10.24377597,0.600402832,1.1499E-07,10.26879697,0.600494385,1.71783E-06
10.25377597,0.60043335,1.17157E-07,10.27879697,0.600463867,1.71448E-06
10.26377597,0.600463867,1.13953E-07,10.28879697,0.600402832,1.71448E-06
10.27377597,0.600463867,1.16943E-07,10.29879697,0.600402832,1.71509E-06
10.28377597,0.600402832,1.15417E-07,10.30879697,0.600372314,1.71173E-06
10.29377597,0.600463867,1.14868E-07,10.31879697,0.600402832,1.71387E-06
10.30377597,0.600463867,1.16608E-07,10.32879697,0.60043335,1.71051E-06
10.31377597,0.60043335,1.14044E-07,10.33879697,0.60043335,1.71051E-06
10.32377597,0.600402832,1.16455E-07,10.34879697,0.60043335,1.71173E-06
10.33377597,0.600463867,1.14777E-07,10.35879697,0.60043335,1.70807E-06
10.34377597,0.60043335,1.138E-07,10.36879697,0.60043335,1.71021E-06
10.35377597,0.60043335,1.16913E-07,10.37879697,0.60043335,1.70715E-06
10.36377597,0.60043335,1.13068E-07,10.38879697,0.600402832,1.70685E-06
10.37377597,0.600402832,1.15662E-07,10.39879697,0.600372314,1.70746E-06
10.38377597,0.600402832,1.14929E-07,10.40879697,0.600463867,1.70441E-06
10.39377597,0.600402832,1.13953E-07,10.41879697,0.600372314,1.70746E-06
10.40377597,0.600494385,1.16272E-07,10.42879697,0.600372314,1.70349E-06
10.41377597,0.600402832,1.1261E-07,10.43879697,0.600372314,1.70288E-06
10.42377597,0.600463867,1.16089E-07,10.44879697,0.600463867,1.70502E-06
10.43377597,0.600494385,1.13831E-07,10.45879697,0.60043335,1.70074E-06
10.44377597,0.600402832,1.13892E-07,10.46879697,0.600463867,1.70319E-06
10.45377597,0.600402832,1.16486E-07,10.47879697,0.600463867,1.70013E-06
10.46377597,0.600463867,1.12762E-07,10.48879697,0.600402832,1.69952E-06
10.47377597,0.600372314,1.15784E-07,10.49879697,0.600372314,1.70105E-06
10.48377597,0.600402832,1.14288E-07,10.50879697,0.600372314,1.69739E-06
10.49377597,0.60043335,1.13342E-07,10.51879697,0.600463867,1.70044E-06
10.50377597,0.600463867,1.16547E-07,10.52879697,0.600402832,1.69647E-06
10.51377597,0.600372314,1.12366E-07,10.53879697,0.600372314,1.69647E-06
10.52377597,0.60043335,1.15326E-07,10.54879697,0.60043335,1.698E-06
10.53377597,0.600463867,1.14044E-07,10.55879697,0.600402832,1.69342E-06
10.54377597,0.60043335,1.12671E-07,10.56879697,0.60043335,1.69678E-06
10.55377597,0.60043335,1.15448E-07,10.57879697,0.600341797,1.69312E-06
10.56377597,0.600402832,1.12152E-07,10.58879697,0.600463867,1.6925E-06
10.57377597,0.60043335,1.14655E-07,10.59879697,0.600372314,1.69403E-06
10.58377597,0.600402832,1.13831E-07,10.60879697,0.600402832,1.69037E-06
10.59377597,0.60043335,1.13098E-07,10.61879697,0.60043335,1.69281E-06
10.60377597,0.600494385,1.1554E-07,10.62879697,0.600402832,1.69006E-06
10.61377597,0.600402832,1.11847E-07,10.63879697,0.600402832,1.68915E-06
10.62377597,0.600402832,1.14716E-07,10.64879697,0.600402832,1.69067E-06
10.63377597,0.600463867,1.12823E-07,10.65879697,0.600402832,1.68762E-06
10.64377597,0.600402832,1.12885E-07,10.66879697,0.600402832,1.68945E-06
10.65377597,0.600372314,1.15173E-07,10.67879697,0.60043335,1.68701E-06
10.66377597,0.600402832,1.11328E-07,10.68879697,0.60043335,1.6864E-06
10.67377597,0.60043335,1.14838E-07,10.69879697,0.600402832,1.68762E-06
10.68377597,0.600402832,1.13373E-07,10.70879697,0.60043335,1.68365E-06
10.69377597,0.60043335,1.12579E-07,10.71879697,0.60043335,1.6864E-06
10.70377597,0.600463867,1.14777E-07,10.72879697,0.600402832,1.68304E-06
10.71377597,0.600402832,1.11206E-07,10.73879697,0.60043335,1.68304E-06
10.72377597,0.600402832,1.14594E-07,10.74879697,0.600402832,1.68427E-06
10.73377597,0.600463867,1.12366E-07,10.75879697,0.600463867,1.67999E-06
10.74377597,0.60043335,1.12091E-07,10.76879697,0.600372314,1.68304E-06
10.75377597,0.60043335,1.14716E-07,10.77879697,0.600372314,1.67969E-06
10.76377597,0.60043335,1.10718E-07,10.78879697,0.60043335,1.67938E-06
10.77377597,0.600402832,1.14288E-07,10.79879697,0.600341797,1.67999E-06
10.78377597,0.600402832,1.13098E-07,10.80879697,0.600372314,1.67694E-06
10.79377597,0.60043335,1.11725E-07,10.81879697,0.600402832,1.67969E-06
10.80377597,0.600402832,1.14227E-07,10.82879697,0.600402832,1.67664E-06
10.81377597,0.60043335,1.11298E-07,10.83879697,0.60043335,1.67664E-06
10.82377597,0.60043335,1.13983E-07,10.84879697,0.60043335,1.67725E-06
10.83377597,0.600463867,1.12213E-07,10.85879697,0.600372314,1.67389E-06
10.84377597,0.60043335,1.11847E-07,10.86879697,0.600372314,1.67603E-06
10.85377597,0.600402832,1.14136E-07,10.87879697,0.60043335,1.67328E-06
10.86377597,0.600463867,1.10535E-07,10.88879697,0.60043335,1.67267E-06
10.87377597,0.60043335,1.13525E-07,10.89879697,0.600402832,1.67419E-06
10.88377597,0.600402832,1.12305E-07,10.90879697,0.60043335,1.67053E-06
10.89377597,0.600372314,1.11176E-07,10.91879697,0.600402832,1.67328E-06
10.90377597,0.600372314,1.14746E-07,10.92879697,0.600402832,1.66962E-06
10.91377597,0.600372314,1.10504E-07,10.93879697,0.60043335,1.66901E-06
10.92377597,0.60043335,1.1377E-07,10.94879697,0.60043335,1.67084E-06
10.93377597,0.60043335,1.11542E-07,10.95879697,0.600402832,1.66718E-06
10.94377597,0.600463867,1.10565E-07,10.96879697,0.600402832,1.66992E-06
10.95377597,0.600402832,1.13739E-07,10.97879697,0.60043335,1.66565E-06
10.96377597,0.60043335,1.10168E-07,10.98879697,0.60043335,1.66687E-06
10.97377597,0.60043335,1.13312E-07,10.99879697,0.600341797,1.66748E-06
10.98377597,0.600341797,1.11572E-07,11.00879697,0.600402832,1.66412E-06
10.99377597,0.600463867,1.11023E-07,11.01879697,0.60043335,1.66656E-06
11.00377597,0.600463867,1.13342E-07,11.02879697,0.600402832,1.66321E-06
11.01377597,0.600463867,1.09894E-07,11.03879697,0.600402832,1.66382E-06
11.02377597,0.600402832,1.13098E-07,11.04879697,0.600402832,1.66443E-06
11.03377597,0.60043335,1.11267E-07,11.05879697,0.60043335,1.66046E-06
11.04377597,0.600402832,1.10779E-07,11.06879697,0.60043335,1.66382E-06
11.05377597,0.600463867,1.1264E-07,11.07879697,0.600402832,1.66107E-06
11.06377597,0.600402832,1.09589E-07,11.08879697,0.60043335,1.65955E-06
11.07377597,0.600463867,1.12122E-07,11.09879697,0.600402832,1.66107E-06
11.08377597,0.60043335,1.11084E-07,11.10879697,0.600402832,1.65771E-06
11.09377597,0.60043335,1.10382E-07,11.11879697,0.60043335,1.66077E-06
11.10377597,0.600402832,1.12976E-07,11.12879697,0.60043335,1.65771E-06
11.11377597,0.600494385,1.09619E-07,11.13879697,0.60043335,1.6568E-06
11.12377597,0.600402832,1.12427E-07,11.14879697,0.600463867,1.65833E-06
11.13377597,0.600463867,1.10565E-07,11.15879697,0.600463867,1.65405E-06
11.14377597,0.600372314,1.10352E-07,11.16879697,0.60043335,1.65741E-06
11.15377597,0.60043335,1.12732E-07,11.17879697,0.60043335,1.65466E-06
11.16377597,0.60043335,1.08887E-07,11.18879697,0.60043335,1.65375E-06
11.17377597,0.60043335,1.12122E-07,11.19879697,0.600402832,1.65558E-06
11.18377597,0.60043335,1.10626E-07,11.20879697,0.600372314,1.651E-06
11.19377597,0.60043335,1.09528E-07,11.21879697,0.600463867,1.65405E-06
11.20377597,0.60043335,1.12549E-07,11.22879697,0.60043335,1.6507E-06
11.21377597,0.60043335,1.08551E-07,11.23879697,0.60043335,1.651E-06
11.22377597,0.600372314,1.11725E-07,11.24879697,0.60043335,1.65222E-06
11.23377597,0.600402832,1.10657E-07,11.25879697,0.600463867,1.64825E-06
11.24377597,0.600463867,1.09833E-07,11.26879697,0.600402832,1.65131E-06
11.25377597,0.600402832,1.11877E-07,11.27879697,0.600402832,1.64795E-06
11.26377597,0.600463867,1.08643E-07,11.28879697,0.600402832,1.64795E-06
11.27377597,0.600494385,1.1142E-07,11.29879697,0.600402832,1.64856E-06
11.28377597,0.60043335,1.10321E-07,11.30879697,0.600402832,1.64551E-06
11.29377597,0.600402832,1.09406E-07,11.31879697,0.600402832,1.64856E-06
11.30377597,0.600463867,1.11877E-07,11.32879697,0.60043335,1.6452E-06
11.31377597,0.600402832,1.08124E-07,11.33879697,0.60043335,1.64581E-06
11.32377597,0.600372314,1.11084E-07,11.34879697,0.600402832,1.64581E-06
11.33377597,0.600463867,1.09741E-07,11.35879697,0.600402832,1.64246E-06
11.34377597,0.600402832,1.09009E-07,11.36879697,0.600402832,1.6452E-06
11.35377597,0.60043335,1.11145E-07,11.37879697,0.60043335,1.64185E-06
11.36377597,0.60043335,1.0791E-07,11.38879697,0.600402832,1.64185E-06
11.37377597,0.60043335,1.11298E-07,11.39879697,0.60043335,1.64307E-06
11.38377597,0.600463867,1.09406E-07,11.40879697,0.600402832,1.6391E-06
11.39377597,0.60043335,1.08795E-07,11.41879697,0.600372314,1.64246E-06
11.40377597,0.60043335,1.11877E-07,11.42879697,0.600402832,1.6391E-06
11.41377597,0.60043335,1.07513E-07,11.43879697,0.60043335,1.6391E-06
11.42377597,0.600463867,1.1087E-07,11.44879697,0.600402832,1.64032E-06
11.43377597,0.600402832,1.08795E-07,11.45879697,0.60043335,1.63635E-06
11.44377597,0.600372314,1.08795E-07,11.46879697,0.60043335,1.6394E-06
11.45377597,0.600372314,1.10901E-07,11.47879697,0.600494385,1.63605E-06
11.46377597,0.600402832,1.07635E-07,11.48879697,0.600402832,1.63635E-06
11.47377597,0.60043335,1.10535E-07,11.49879697,0.600402832,1.63696E-06
11.48377597,0.600402832,1.08917E-07,11.50879697,0.60043335,1.63361E-06
11.49377597,0.60043335,1.08734E-07,11.51879697,0.600402832,1.63605E-06
11.50377597,0.600402832,1.10443E-07,11.52879697,0.60043335,1.633E-06
11.51377597,0.60043335,1.0672E-07,11.53879697,0.60043335,1.633E-06
11.52377597,0.600372314,1.09772E-07,11.54879697,0.600372314,1.63391E-06
11.53377597,0.600372314,1.08276E-07,11.55879697,0.60043335,1.62994E-06
11.54377597,0.600402832,1.08215E-07,11.56879697,0.600402832,1.633E-06
11.55377597,0.600402832,1.10687E-07,11.57879697,0.60043335,1.62994E-06
11.56377597,0.600372314,1.07117E-07,11.58879697,0.600463867,1.62964E-06
11.57377597,0.600494385,1.09619E-07,11.59879697,0.60043335,1.63116E-06
11.58377597,0.60043335,1.08154E-07,11.60879697,0.600372314,1.6275E-06
11.59377597,0.60043335,1.07697E-07,11.61879697,0.600372314,1.63025E-06
11.60377597,0.600372314,1.10474E-07,11.62879697,0.60043335,1.6272E-06
11.61377597,0.600372314,1.06445E-07,11.63879697,0.600402832,1.62689E-06
