t,I
0.244566793,1.41266
0.244493684,1.40961
0.244420641,1.41144
0.244347664,1.41113
0.244274752,1.409
0.244201905,1.41235
0.244129123,1.40808
0.244056406,1.40961
0.243983754,1.40991
0.243911167,1.40656
0.243838645,1.41052
0.243766187,1.40656
0.243693794,1.40869
0.243621466,1.40839
0.243549201,1.40503
0.243477001,1.40839
0.243404866,1.40533
0.243332794,1.40686
0.243260786,1.40656
0.243188842,1.40442
0.243116962,1.40778
0.243045146,1.40411
0.242973393,1.40472
0.242901704,1.40564
0.242830078,1.40259
0.242758516,1.40564
0.242687016,1.40198
0.24261558,1.4035
0.242544207,1.4035
0.242472897,1.40045
0.24240165,1.40381
0.242330465,1.40106
0.242259344,1.40198
0.242188284,1.40228
0.242117288,1.39954
0.242046353,1.40228
0.241975481,1.39862
0.241904671,1.40106
0.241833924,1.40076
0.241763238,1.39801
0.241692614,1.40106
0.241622053,1.3974
0.241551552,1.39893
0.241481114,1.39893
0.241410737,1.39648
0.241340422,1.39954
0.241270168,1.39557
0.241199975,1.39801
0.241129844,1.39801
0.241059774,1.39435
0.240989765,1.39801
0.240919816,1.39435
0.240849929,1.39679
0.240780102,1.39618
0.240710337,1.39374
0.240640631,1.39709
0.240570987,1.39343
0.240501402,1.39465
0.240431878,1.39496
0.240362415,1.3916
0.240293011,1.39557
0.240223668,1.3916
0.240154384,1.39313
0.240085161,1.39374
0.240015997,1.39099
0.239946893,1.39343
0.239877849,1.39008
0.239808864,1.3916
0.239739939,1.3913
0.239671073,1.38916
0.239602266,1.39191
0.239533519,1.38824
0.239464831,1.39038
0.239396202,1.39008
0.239327632,1.38733
0.23925912,1.39099
0.239190668,1.38702
0.239122274,1.38885
0.239053939,1.38855
0.238985662,1.3858
0.238917444,1.38977
0.238849285,1.3855
0.238781183,1.38763
0.23871314,1.38763
0.238645155,1.38458
0.238577228,1.38763
0.238509359,1.38428
0.238441548,1.3858
0.238373794,1.3858
0.238306099,1.38275
0.238238461,1.38611
0.23817088,1.38306
0.238103358,1.38428
0.238035892,1.38428
0.237968484,1.38184
0.237901133,1.3855
0.237833839,1.38153
0.237766602,1.38306
0.237699422,1.38275
0.2376323,1.38031
0.237565234,1.38367
0.237498224,1.3797
0.237431272,1.38184
0.237364376,1.38153
0.237297536,1.37878
0.237230753,1.38153
0.237164026,1.37878
0.237097356,1.38031
0.237030742,1.38
0.236964184,1.37756
0.236897682,1.38092
0.236831235,1.37665
0.236764845,1.3797
0.236698511,1.37817
0.236632232,1.37573
0.236566009,1.37939
0.236499841,1.37604
0.236433729,1.37787
0.236367673,1.37695
0.236301672,1.37512
0.236235726,1.37817
0.236169835,1.37421
0.236103999,1.37573
0.236038218,1.37573
0.235972493,1.3736
0.235906822,1.37604
0.235841206,1.37299
0.235775644,1.37451
0.235710138,1.37421
0.235644685,1.37238
0.235579288,1.37451
0.235513944,1.37146
0.235448656,1.37329
0.235383421,1.37238
0.235318241,1.37085
0.235253114,1.3739
0.235188042,1.36993
0.235123024,1.37238
0.235058059,1.37177
0.234993149,1.36871
0.234928292,1.37207
0.234863489,1.3678
0.234798739,1.37085
0.234734043,1.36993
0.2346694,1.36749
0.234604811,1.37054
0.234540275,1.36719
0.234475793,1.36932
0.234411363,1.36902
0.234346987,1.36688
0.234282663,1.36963
0.234218393,1.36597
0.234154175,1.36719
0.23409001,1.36688
0.234025898,1.36566
0.233961839,1.36841
0.233897832,1.36383
0.233833877,1.36688
0.233769975,1.36597
0.233706126,1.36383
0.233642328,1.36688
0.233578583,1.36292
0.23351489,1.36597
0.233451249,1.36475
0.233387661,1.36261
0.233324124,1.36536
0.233260639,1.36169
0.233197205,1.36414
0.233133824,1.36414
0.233070494,1.36139
0.233007215,1.36414
0.232943989,1.36047
0.232880813,1.36292
0.232817689,1.362
0.232754617,1.35986
0.232691595,1.36261
0.232628625,1.35956
0.232565706,1.36139
0.232502837,1.36078
0.23244002,1.35803
0.232377254,1.36108
0.232314538,1.35742
0.232251874,1.35986
0.232189259,1.35925
0.232126696,1.35712
0.232064183,1.36078
0.232001721,1.35651
0.231939309,1.35895
0.231876947,1.35742
0.231814635,1.3559
0.231752374,1.35864
0.231690163,1.35529
0.231628002,1.35742
0.231565891,1.35651
0.23150383,1.35437
0.231441819,1.35742
0.231379858,1.35376
0.231317946,1.35651
0.231256084,1.35559
0.231194272,1.35345
0.231132509,1.3562
0.231070795,1.35254
0.231009132,1.35468
0.230947517,1.35437
0.230885952,1.35162
0.230824435,1.35498
0.230762968,1.35162
0.230701551,1.35315
0.230640182,1.35284
0.230578862,1.35071
0.230517591,1.35406
0.230456368,1.34949
0.230395195,1.35193
0.23033407,1.35132
0.230272994,1.34888
0.230211966,1.35254
0.230150987,1.34827
0.230090057,1.35101
0.230029174,1.3504
0.22996834,1.34796
0.229907555,1.35101
0.229846817,1.34735
0.229786127,1.34979
0.229725486,1.34918
0.229664893,1.34705
0.229604347,1.3501
0.229543849,1.34552
0.229483399,1.34857
0.229422997,1.34766
0.229362643,1.34521
0.229302336,1.34857
0.229242077,1.34521
0.229181865,1.34735
0.2291217,1.34644
0.229061583,1.34369
0.229001514,1.34735
0.228941491,1.34338
0.228881516,1.34613
0.228821587,1.34491
0.228761706,1.34308
0.228701872,1.34552
0.228642085,1.34216
0.228582344,1.34399
0.228522651,1.34338
0.228463004,1.34155
0.228403404,1.3446
0.22834385,1.34064
0.228284343,1.34338
0.228224883,1.34247
0.228165468,1.34094
0.228106101,1.3443
0.228046779,1.33942
0.227987504,1.34216
0.227928275,1.34155
0.227869093,1.33942
0.227809956,1.34247
0.227750865,1.3382
0.22769182,1.34094
0.227632822,1.34033
0.227573869,1.33789
0.227514961,1.34094
0.2274561,1.33728
0.227397284,1.34003
0.227338514,1.33911
0.227279789,1.33636
0.22722111,1.34033
0.227162476,1.33575
0.227103888,1.3385
0.227045345,1.33728
0.226986847,1.33575
0.226928394,1.3385
0.226869987,1.33484
0.226811624,1.33698
0.226753307,1.33636
0.226695034,1.33453
0.226636807,1.3382
0.226578624,1.33331
0.226520486,1.33575
0.226462393,1.33514
0.226404344,1.33301
0.22634634,1.33575
0.226288381,1.33179
0.226230466,1.33453
0.226172596,1.33392
0.22611477,1.33148
0.226056988,1.33453
0.22599925,1.33118
0.225941557,1.33362
0.225883908,1.3327
0.225826303,1.33118
0.225768742,1.33392
0.225711225,1.32935
0.225653753,1.3324
0.225596323,1.33057
0.225538938,1.32965
0.225481597,1.3324
0.225424299,1.32843
0.225367045,1.33148
0.225309834,1.33026
0.225252667,1.32843
0.225195544,1.33118
0.225138464,1.32751
0.225081427,1.33026
0.225024434,1.32935
0.224967484,1.3266
0.224910577,1.33087
0.224853713,1.3266
0.224796893,1.32904
0.224740115,1.32782
0.224683381,1.32599
0.224626689,1.32904
0.22457004,1.32507
0.224513435,1.32782
0.224456872,1.32629
0.224400351,1.32507
0.224343874,1.32843
0.224287439,1.32324
0.224231046,1.3266
0.224174696,1.32599
0.224118389,1.32355
0.224062124,1.32629
0.224005901,1.32294
0.22394972,1.32568
0.223893582,1.32416
0.223837486,1.32324
0.223781432,1.32568
0.223725421,1.32141
0.223669451,1.32385
0.223613523,1.32263
0.223557638,1.32172
0.223501794,1.32416
0.223445992,1.31989
0.223390231,1.32324
0.223334513,1.32233
0.223278836,1.32019
0.2232232,1.32294
0.223167607,1.31897
0.223112055,1.32202
0.223056544,1.3205
0.223001074,1.31927
0.222945647,1.32233
0.22289026,1.31836
0.222834914,1.32141
0.22277961,1.31927
0.222724347,1.31775
0.222669125,1.3208
0.222613944,1.31744
0.222558805,1.31866
0.222503706,1.31866
0.222448648,1.31622
0.22239363,1.31989
0.222338654,1.31561
0.222283719,1.31866
0.222228824,1.31714
0.222173969,1.31622
0.222119156,1.31866
0.222064383,1.315
0.22200965,1.31744
0.221954958,1.31653
0.221900306,1.315
0.221845695,1.31714
0.221791124,1.31378
0.221736593,1.31653
0.221682102,1.31531
0.221627652,1.31348
0.221573241,1.31653
0.221518871,1.31256
0.22146454,1.315
0.22141025,1.31378
0.221356,1.31317
0.221301789,1.31592
0.221247618,1.31104
0.221193487,1.31409
0.221139396,1.31256
0.221085344,1.31165
0.221031332,1.31409
0.22097736,1.31012
0.220923427,1.31287
0.220869533,1.31195
0.220815679,1.31012
0.220761864,1.31317
0.220708089,1.3089
0.220654353,1.31165
0.220600656,1.31012
0.220546998,1.3092
0.22049338,1.31134
0.2204398,1.30798
0.22038626,1.31012
0.220332758,1.3089
0.220279296,1.30798
0.220225872,1.31073
0.220172488,1.30676
0.220119142,1.30981
0.220065835,1.30798
0.220012566,1.30646
0.219959336,1.30981
0.219906145,1.30554
0.219852993,1.30859
0.219799878,1.30737
0.219746803,1.30585
0.219693766,1.30798
0.219640767,1.30463
0.219587806,1.30737
0.219534884,1.30615
0.219482,1.30432
0.219429155,1.30676
0.219376347,1.3031
0.219323578,1.30615
0.219270846,1.30432
0.219218153,1.3031
0.219165497,1.30585
0.21911288,1.30249
0.2190603,1.30493
0.219007758,1.30402
0.218955254,1.30249
0.218902788,1.30524
0.21885036,1.30157
0.218797969,1.30402
0.218745615,1.30219
0.2186933,1.30157
0.218641022,1.30402
0.218588781,1.30035
0.218536577,1.3028
0.218484412,1.30127
0.218432283,1.30096
0.218380192,1.30219
0.218328138,1.30005
0.218276121,1.30188
0.218224141,1.30035
0.218172199,1.29883
0.218120293,1.30219
0.218068425,1.29852
0.218016593,1.30096
0.217964799,1.30005
0.217913041,1.29822
0.21786132,1.30127
0.217809636,1.297
0.217757989,1.30035
0.217706379,1.29852
0.217654805,1.29761
0.217603268,1.30005
0.217551767,1.29578
0.217500303,1.29913
0.217448876,1.2973
0.217397484,1.29639
0.21734613,1.29913
0.217294812,1.29486
0.21724353,1.29822
0.217192284,1.29639
0.217141075,1.29486
0.217089901,1.29791
0.217038764,1.29333
0.216987664,1.297
0.216936599,1.29517
0.21688557,1.29456
0.216834577,1.29608
0.21678362,1.29211
0.216732699,1.29608
0.216681814,1.29395
0.216630965,1.29303
0.216580152,1.29547
0.216529374,1.2915
0.216478632,1.29456
0.216427926,1.29303
0.216377255,1.29211
0.21632662,1.29456
0.21627602,1.29059
0.216225456,1.29395
0.216174927,1.2915
0.216124434,1.2912
0.216073976,1.29395
0.216023553,1.28967
0.215973166,1.29242
0.215922814,1.29089
0.215872497,1.28998
0.215822215,1.29211
0.215771969,1.28815
0.215721757,1.29181
0.215671581,1.28967
0.215621439,1.28937
0.215571332,1.2912
0.215521261,1.28662
0.215471224,1.29028
0.215421222,1.28906
0.215371255,1.28815
0.215321323,1.29059
0.215271425,1.28723
0.215221562,1.28967
0.215171734,1.28784
0.21512194,1.28662
0.215072181,1.28937
0.215022456,1.2854
0.214972766,1.28876
0.21492311,1.28693
0.214873489,1.28632
0.214823902,1.28815
0.214774349,1.28387
0.21472483,1.28754
0.214675346,1.2854
0.214625896,1.2854
0.21457648,1.28693
0.214527099,1.28357
0.214477751,1.28693
0.214428437,1.28448
0.214379158,1.28357
0.214329912,1.28632
0.2142807,1.28235
0.214231522,1.2854
0.214182378,1.28326
0.214133268,1.28265
0.214084192,1.2854
0.214035149,1.28113
0.21398614,1.2854
0.213937165,1.28265
0.213888223,1.28174
0.213839315,1.28418
0.21379044,1.2796
0.213741599,1.28357
0.213692791,1.28143
0.213644017,1.28052
0.213595276,1.28357
0.213546568,1.2793
0.213497894,1.28265
0.213449253,1.28021
0.213400645,1.28021
0.213352071,1.28265
0.213303529,1.27869
0.213255021,1.28143
0.213206546,1.2796
0.213158104,1.27899
0.213109695,1.28143
0.213061318,1.27716
0.213012975,1.28052
0.212964665,1.27808
0.212916387,1.27808
0.212868143,1.28052
0.212819931,1.27625
0.212771751,1.27991
0.212723605,1.27716
0.212675491,1.27716
0.21262741,1.2793
0.212579361,1.27472
0.212531345,1.27869
0.212483362,1.27655
0.212435411,1.27563
0.212387492,1.27838
0.212339606,1.27472
0.212291752,1.27747
0.212243931,1.27533
0.212196142,1.27533
0.212148385,1.27747
0.21210066,1.27289
0.212052968,1.27625
0.212005308,1.27411
0.211957679,1.2738
0.211910083,1.27655
0.211862519,1.27258
0.211814987,1.27594
0.211767487,1.27319
0.211720019,1.27319
0.211672583,1.27533
0.211625179,1.27167
0.211577806,1.27502
0.211530466,1.27228
0.211483157,1.27228
0.211435879,1.2738
0.211388634,1.27014
0.21134142,1.27411
0.211294238,1.27197
0.211247087,1.27136
0.211199968,1.27319
0.211152881,1.26953
0.211105824,1.27228
0.2110588,1.27014
0.211011807,1.26984
0.210964845,1.27228
0.210917914,1.26831
0.210871015,1.27228
0.210824147,1.26953
0.21077731,1.26923
0.210730505,1.27167
0.210683731,1.26709
0.210636987,1.27045
0.210590275,1.26831
0.210543594,1.26831
0.210496944,1.27075
0.210450325,1.26678
0.210403737,1.27014
0.21035718,1.2677
0.210310654,1.2674
0.210264158,1.26923
0.210217694,1.26526
0.21017126,1.26923
0.210124857,1.26709
0.210078485,1.26648
0.210032143,1.26862
0.209985832,1.26404
0.209939552,1.2677
0.209893302,1.26587
0.209847083,1.26556
0.209800894,1.2677
0.209754736,1.26434
0.209708608,1.2674
0.209662511,1.26465
0.209616444,1.26434
0.209570408,1.26617
0.209524401,1.26312
0.209478425,1.26556
0.20943248,1.26404
0.209386564,1.26404
0.209340679,1.26587
0.209294824,1.26221
0.209248999,1.26495
0.209203204,1.26221
0.209157439,1.26221
0.209111704,1.26434
0.209065999,1.26038
0.209020324,1.26404
0.208974679,1.2616
0.208929064,1.26221
0.208883479,1.26404
0.208837923,1.26007
0.208792398,1.26343
0.208746902,1.26068
0.208701436,1.26099
0.208655999,1.26282
0.208610592,1.25977
0.208565215,1.26251
0.208519868,1.26038
0.20847455,1.26007
0.208429261,1.2619
0.208384002,1.25824
0.208338773,1.2616
0.208293573,1.25854
0.208248402,1.25854
0.208203261,1.26099
0.208158149,1.25732
0.208113066,1.26099
0.208068013,1.25793
0.208022989,1.25793
0.207977994,1.26038
0.207933028,1.2561
0.207888092,1.25977
0.207843184,1.25702
0.207798306,1.25732
0.207753457,1.25885
0.207708636,1.2558
0.207663845,1.25793
0.207619083,1.2561
0.20757435,1.2561
0.207529645,1.25824
0.207484969,1.25488
0.207440323,1.25793
0.207395705,1.2558
0.207351116,1.25549
0.207306555,1.25732
0.207262024,1.25427
0.207217521,1.25702
0.207173046,1.25366
0.2071286,1.25458
0.207084183,1.25641
0.207039795,1.25305
0.206995435,1.25641
0.206951103,1.25366
0.2069068,1.25336
0.206862526,1.2558
0.206818279,1.25214
0.206774061,1.25549
0.206729872,1.25244
0.206685711,1.25214
0.206641578,1.25427
0.206597473,1.25092
0.206553397,1.25488
0.206509349,1.25183
0.206465329,1.25214
0.206421337,1.25336
0.206377373,1.25031
0.206333437,1.25336
0.20628953,1.25061
0.20624565,1.25092
0.206201798,1.25244
0.206157975,1.24908
0.206114179,1.25275
0.206070411,1.24939
0.206026671,1.25
0.205982959,1.25153
0.205939275,1.24847
0.205895618,1.25214
0.205851989,1.24908
0.205808388,1.24908
0.205764815,1.25092
0.205721269,1.24756
0.205677751,1.25122
0.205634261,1.24878
0.205590798,1.24786
0.205547362,1.25031
0.205503955,1.24634
0.205460574,1.25
0.205417221,1.24695
0.205373896,1.24756
0.205330598,1.24908
0.205287327,1.24573
0.205244084,1.24939
0.205200868,1.24634
0.205157679,1.24695
0.205114518,1.24847
0.205071383,1.24481
0.205028276,1.24847
0.204985196,1.24542
0.204942144,1.24634
0.204899118,1.24786
0.204856119,1.2439
0.204813148,1.24817
0.204770204,1.24481
0.204727286,1.24481
0.204684396,1.24634
0.204641532,1.24268
0.204598696,1.24695
0.204555886,1.2439
0.204513103,1.2442
0.204470347,1.24573
0.204427618,1.24237
0.204384915,1.24603
0.20434224,1.24329
0.204299591,1.24329
0.204256968,1.24512
0.204214373,1.24115
0.204171804,1.24481
0.204129262,1.24207
0.204086746,1.24237
0.204044257,1.2439
0.204001794,1.24054
0.203959358,1.2442
0.203916948,1.24115
0.203874565,1.24176
0.203832208,1.24329
0.203789877,1.23993
0.203747573,1.24298
0.203705295,1.24023
0.203663044,1.24054
0.203620819,1.24207
0.20357862,1.23871
0.203536447,1.24207
0.203494301,1.23932
0.20345218,1.23932
0.203410086,1.24146
0.203368018,1.23718
0.203325976,1.24176
0.20328396,1.2384
0.20324197,1.23962
0.203200006,1.24054
0.203158068,1.23688
0.203116156,1.24054
0.20307427,1.23779
0.20303241,1.2384
0.202990576,1.23932
0.202948768,1.23566
0.202906985,1.23993
0.202865228,1.23688
0.202823497,1.23749
0.202781792,1.23871
0.202740113,1.23505
0.202698459,1.23932
0.20265683,1.23566
0.202615228,1.23596
0.202573651,1.2381
0.2025321,1.23474
0.202490574,1.23779
0.202449074,1.23535
0.202407599,1.23535
0.20236615,1.23688
0.202324726,1.23383
0.202283327,1.23688
0.202241954,1.23444
0.202200607,1.23474
0.202159284,1.23627
0.202117987,1.23291
0.202076716,1.23596
0.202035469,1.23383
0.201994248,1.23413
0.201953052,1.23505
0.201911882,1.2323
0.201870736,1.23566
0.201829616,1.2326
0.20178852,1.23291
0.20174745,1.23474
0.201706405,1.23169
0.201665385,1.23474
0.20162439,1.23199
0.20158342,1.2326
0.201542475,1.23352
0.201501555,1.23016
0.201460659,1.23383
0.201419789,1.23138
0.201378943,1.23108
0.201338123,1.23322
0.201297327,1.22955
0.201256556,1.2323
0.20121581,1.23016
0.201175088,1.23077
0.201134391,1.23169
0.201093719,1.22864
0.201053071,1.23291
0.201012449,1.22955
0.20097185,1.22986
0.200931277,1.23108
0.200890728,1.22833
0.200850203,1.23138
0.200809703,1.22803
0.200769227,1.22894
0.200728776,1.22986
0.20068835,1.22681
0.200647947,1.23077
0.20060757,1.22803
0.200567216,1.22803
0.200526887,1.22955
0.200486582,1.2262
0.200446302,1.23016
0.200406045,1.22711
0.200365813,1.22711
0.200325606,1.22894
0.200285422,1.22589
0.200245263,1.22925
0.200205127,1.2265
0.200165016,1.22681
0.200124929,1.22742
0.200084866,1.22437
0.200044827,1.22833
0.200004812,1.22528
0.199964822,1.2265
0.199924855,1.22681
0.199884912,1.22406
0.199844993,1.22742
0.199805098,1.22498
0.199765226,1.22498
0.199725379,1.22589
0.199685555,1.22345
0.199645756,1.22742
0.19960598,1.22375
0.199566228,1.22467
0.199526499,1.22589
0.199486794,1.22314
0.199447113,1.2262
0.199407456,1.22253
0.199367822,1.22406
0.199328212,1.22467
0.199288626,1.22192
0.199249063,1.22589
0.199209523,1.22223
0.199170008,1.22314
0.199130515,1.22375
0.199091046,1.22101
0.199051601,1.22467
0.199012179,1.22131
0.198972781,1.22162
0.198933405,1.22345
0.198894054,1.2204
0.198854725,1.22314
0.19881542,1.2207
0.198776138,1.22101
0.19873688,1.22162
0.198697645,1.2204
0.198658433,1.22284
0.198619244,1.21948
0.198580078,1.2207
0.198540935,1.22131
0.198501816,1.21887
0.19846272,1.22223
0.198423647,1.21887
0.198384597,1.22009
0.19834557,1.2207
0.198306566,1.21857
0.198267585,1.22101
0.198228626,1.21857
0.198189691,1.21887
0.198150779,1.2204
0.19811189,1.21704
0.198073024,1.2207
0.19803418,1.21735
0.19799536,1.21826
0.197956562,1.21918
0.197917787,1.21643
0.197879034,1.21918
0.197840305,1.21643
0.197801598,1.21796
0.197762914,1.21857
0.197724253,1.21552
0.197685614,1.21887
0.197646998,1.21582
0.197608405,1.21674
0.197569834,1.21735
0.197531285,1.2149
0.19749276,1.21826
0.197454257,1.21552
0.197415776,1.21582
0.197377318,1.21613
0.197338882,1.21429
0.197300469,1.21735
0.197262078,1.2146
0.197223709,1.21521
0.197185363,1.21674
0.19714704,1.21307
0.197108738,1.21674
0.197070459,1.21338
0.197032203,1.21429
0.196993968,1.21613
0.196955756,1.21246
0.196917566,1.21582
0.196879398,1.21307
0.196841252,1.21399
0.196803129,1.2146
0.196765028,1.21155
0.196726949,1.2149
0.196688891,1.21246
0.196650856,1.21216
0.196612843,1.21399
0.196574853,1.21094
0.196536884,1.21429
0.196498937,1.21155
0.196461012,1.21277
0.196423109,1.21307
0.196385228,1.21094
0.196347369,1.21368
0.196309531,1.21033
0.196271716,1.21216
0.196233922,1.21246
0.196196151,1.21002
0.196158401,1.21338
0.196120673,1.21002
0.196082966,1.21094
0.196045282,1.21185
0.196007619,1.20941
0.195969977,1.21216
0.195932358,1.2088
0.19589476,1.21063
0.195857184,1.21094
0.195819629,1.2085
0.195782096,1.21185
0.195744585,1.20789
0.195707095,1.20972
0.195669626,1.21002
0.195632179,1.20789
0.195594754,1.21094
0.19555735,1.20728
0.195519968,1.2085
0.195482607,1.20911
0.195445267,1.20667
0.195407949,1.20972
0.195370652,1.20636
0.195333376,1.20819
0.195296122,1.2088
0.195258889,1.20575
0.195221678,1.20941
0.195184487,1.20636
0.195147318,1.20728
0.19511017,1.20819
0.195073044,1.20544
0.195035938,1.20819
0.194998854,1.20544
0.194961791,1.20667
0.194924749,1.20728
0.194887728,1.20483
0.194850728,1.20758
0.194813749,1.20483
0.194776792,1.20544
0.194739855,1.20636
0.194702939,1.20331
0.194666045,1.20758
0.194629171,1.20392
0.194592318,1.20544
0.194555486,1.20544
0.194518675,1.20392
0.194481885,1.20667
0.194445116,1.203
0.194408368,1.20453
0.19437164,1.20483
0.194334933,1.20239
0.194298247,1.20605
0.194261582,1.20239
0.194224938,1.20361
0.194188314,1.20453
0.194151711,1.20148
0.194115129,1.20483
0.194078567,1.20178
0.194042026,1.20331
0.194005506,1.20361
0.193969006,1.20117
0.193932527,1.20422
0.193896068,1.20148
0.19385963,1.20239
0.193823213,1.2027
0.193786816,1.20056
0.19375044,1.20422
0.193714084,1.20056
0.193677748,1.20209
0.193641433,1.20239
0.193605138,1.19934
0.193568864,1.20331
0.19353261,1.19965
0.193496377,1.20148
0.193460163,1.20148
0.193423971,1.19873
0.193387798,1.203
0.193351646,1.19873
0.193315514,1.20087
0.193279402,1.20087
0.193243311,1.19873
0.193207239,1.20148
0.193171188,1.19781
0.193135157,1.19995
0.193099146,1.20026
0.193063156,1.19751
0.193027185,1.20117
0.192991235,1.19781
0.192955304,1.19904
0.192919394,1.19965
0.192883504,1.19659
0.192847634,1.20056
0.192811784,1.19659
0.192775953,1.19843
0.192740143,1.19873
0.192704353,1.19629
0.192668582,1.19995
0.192632832,1.19507
0.192597101,1.19781
0.192561391,1.19812
0.1925257,1.19537
0.192490029,1.19904
0.192454377,1.19507
0.192418746,1.1969
0.192383134,1.19751
0.192347543,1.19415
0.192311971,1.19781
0.192276418,1.19476
0.192240886,1.19659
0.192205373,1.19629
0.192169879,1.19415
0.192134406,1.19751
0.192098952,1.19415
0.192063517,1.19537
0.192028102,1.19629
0.191992707,1.19354
0.191957332,1.19629
0.191921976,1.19354
0.191886639,1.19507
0.191851322,1.19507
0.191816024,1.19232
0.191780746,1.19629
0.191745488,1.19293
0.191710249,1.19415
0.191675029,1.19507
0.191639828,1.19202
0.191604648,1.19507
0.191569486,1.19141
0.191534344,1.19324
0.191499221,1.19385
0.191464117,1.19171
0.191429033,1.19476
0.191393968,1.1911
0.191358922,1.19293
0.191323896,1.19354
0.191288888,1.19019
0.1912539,1.19415
0.191218931,1.1908
0.191183982,1.19202
0.191149051,1.19232
0.19111414,1.18958
0.191079247,1.19354
0.191044374,1.18988
0.19100952,1.19171
0.190974685,1.19202
0.190939869,1.18927
0.190905072,1.19293
0.190870294,1.18927
0.190835535,1.1911
0.190800795,1.1908
0.190766074,1.18896
0.190731372,1.19202
0.190696689,1.18866
0.190662025,1.19049
0.19062738,1.1908
0.190592753,1.18805
0.190558146,1.1911
0.190523557,1.18805
0.190488987,1.18958
0.190454436,1.18958
0.190419904,1.18744
0.19038539,1.1908
0.190350896,1.18713
0.19031642,1.18896
0.190281962,1.18896
0.190247524,1.18622
0.190213104,1.18958
0.190178703,1.18622
0.19014432,1.18805
0.190109956,1.18866
0.190075611,1.1853
0.190041284,1.18896
0.190006976,1.185
0.189972687,1.18744
0.189938416,1.18744
0.189904163,1.1853
0.18986993,1.18835
0.189835714,1.185
0.189801517,1.18652
0.189767339,1.18652
0.189733179,1.18439
0.189699038,1.18774
0.189664914,1.18378
0.18963081,1.18622
0.189596724,1.18652
0.189562656,1.18347
0.189528606,1.18713
0.189494575,1.18378
0.189460562,1.18469
0.189426567,1.18591
0.189392591,1.18317
0.189358633,1.18652
0.189324693,1.18347
0.189290772,1.185
0.189256869,1.18469
0.189222984,1.18256
0.189189117,1.18591
0.189155268,1.18256
0.189121437,1.18347
0.189087625,1.18408
0.189053831,1.18286
0.189020055,1.1853
0.188986297,1.18164
0.188952557,1.18317
0.188918835,1.18347
0.188885131,1.18164
0.188851445,1.18469
0.188817777,1.18103
0.188784127,1.18256
0.188750496,1.18317
0.188716882,1.18164
0.188683286,1.18408
0.188649708,1.18042
0.188616148,1.18286
0.188582606,1.18225
0.188549081,1.18073
0.188515575,1.18317
0.188482087,1.1795
0.188448616,1.18225
0.188415163,1.18164
0.188381728,1.1792
0.188348311,1.18286
0.188314911,1.1792
0.18828153,1.18134
0.188248166,1.18103
0.188214819,1.17889
0.188181491,1.18256
0.18814818,1.17859
0.188114887,1.18073
0.188081611,1.18011
0.188048354,1.17859
0.188015113,1.18164
0.187981891,1.17859
0.187948686,1.18011
0.187915498,1.18103
0.187882329,1.17767
0.187849176,1.18073
0.187816042,1.17767
0.187782925,1.17889
0.187749825,1.17981
0.187716743,1.17706
0.187683678,1.18073
0.187650631,1.17706
0.187617601,1.17859
0.187584589,1.17859
0.187551594,1.17676
0.187518616,1.17981
0.187485656,1.17676
0.187452714,1.17889
0.187419788,1.17859
0.18738688,1.17584
0.187353989,1.1792
0.187321116,1.17584
0.18728826,1.17798
0.187255421,1.17798
0.1872226,1.17554
0.187189795,1.17859
0.187157008,1.17523
0.187124238,1.17767
0.187091486,1.17706
0.18705875,1.17493
0.187026032,1.17767
0.186993331,1.17462
0.186960647,1.17584
0.18692798,1.17645
0.186895331,1.17371
0.186862698,1.17676
0.186830082,1.17401
0.186797484,1.17615
0.186764903,1.17554
0.186732338,1.1731
0.186699791,1.17706
0.186667261,1.1731
0.186634747,1.17493
0.186602251,1.17462
0.186569772,1.1731
0.186537309,1.17615
0.186504864,1.17218
0.186472435,1.17432
0.186440024,1.17493
0.186407629,1.17157
0.186375251,1.17462
0.18634289,1.17188
0.186310546,1.17401
0.186278219,1.1734
0.186245908,1.17157
0.186213615,1.17462
0.186181338,1.17126
0.186149078,1.1734
0.186116834,1.1734
0.186084608,1.17096
0.186052398,1.17401
0.186020205,1.17035
0.185988028,1.17249
0.185955869,1.17249
0.185923726,1.17004
0.185891599,1.17371
0.18585949,1.17004
0.185827396,1.17218
0.18579532,1.17218
0.18576326,1.17004
0.185731217,1.17249
0.18569919,1.16943
0.18566718,1.17126
0.185635186,1.17188
0.185603209,1.16943
0.185571249,1.17249
0.185539305,1.16913
0.185507377,1.17035
0.185475466,1.17096
0.185443571,1.16821
0.185411693,1.17126
0.185379832,1.16821
0.185347986,1.17035
0.185316157,1.17004
0.185284345,1.16791
0.185252549,1.17096
0.185220769,1.1673
0.185189005,1.17035
0.185157258,1.17004
0.185125528,1.16791
0.185093813,1.17004
0.185062115,1.16699
0.185030433,1.16943
0.184998767,1.16882
0.184967118,1.1673
0.184935485,1.17004
0.184903868,1.16638
0.184872267,1.16882
0.184840683,1.16791
0.184809115,1.16638
0.184777562,1.16882
0.184746026,1.16577
0.184714507,1.16791
0.184683003,1.1676
0.184651515,1.16547
0.184620044,1.16852
0.184588588,1.16486
0.184557149,1.16699
0.184525726,1.1673
0.184494318,1.16516
0.184462927,1.16791
0.184431552,1.16486
0.184400193,1.16699
0.18436885,1.16669
0.184337522,1.16455
0.184306211,1.1673
