t1,x1,t2,x2,t3,x3
0.684016667,-0.021406259,0.684016667,-0.049270669,0.7007,-0.029021943
0.7007,-0.021800103,0.7007,-0.050892739,0.717383333,-0.029819172
0.717383333,-0.022037708,0.717383333,-0.052868176,0.734066667,-0.03097886
0.734066667,-0.024826936,0.734066667,-0.054169823,0.75075,-0.032133377
0.75075,-0.025430586,0.75075,-0.055644344,0.767433333,-0.033294068
0.767433333,-0.026060594,0.767433333,-0.057535766,0.784116667,-0.034497478
0.784116667,-0.027661529,0.784116667,-0.059173399,0.8008,-0.035799387
0.8008,-0.02896506,0.8008,-0.060930919,0.817483333,-0.037373435
0.817483333,-0.028394823,0.817483333,-0.062863806,0.834166667,-0.038668611
0.834166667,-0.0301351,0.834166667,-0.064970491,0.85085,-0.039891306
0.85085,-0.031507351,0.85085,-0.066303089,0.867533333,-0.041341539
0.867533333,-0.032745955,0.867533333,-0.068370721,0.884216667,-0.042706242
0.884216667,-0.033616255,0.884216667,-0.070560645,0.9009,-0.044123093
0.9009,-0.034297381,0.9009,-0.072086231,0.917583333,-0.046350137
0.917583333,-0.034956423,0.917583333,-0.074046339,0.934266667,-0.047953149
0.934266667,-0.037736723,0.934266667,-0.076182841,0.95095,-0.049330195
0.95095,-0.038405002,0.95095,-0.078290759,0.967633333,-0.051022121
0.967633333,-0.039926243,0.967633333,-0.080338354,0.984316667,-0.052381823
0.984316667,-0.041443524,0.984316667,-0.081927435,1.001,-0.054099408
1.001,-0.042850886,1.001,-0.083950514,1.017683333,-0.055916813
1.017683333,-0.044448123,1.017683333,-0.086042643,1.034366667,-0.057548627
1.034366667,-0.045639798,1.034366667,-0.088214234,1.05105,-0.059427882
1.05105,-0.046423046,1.05105,-0.090270084,1.067733333,-0.061402025
1.067733333,-0.048455853,1.067733333,-0.092431456,1.084416667,-0.063499143
1.084416667,-0.048980409,1.084416667,-0.094507913,1.1011,-0.064974483
1.1011,-0.050291136,1.1011,-0.096985478,1.117783333,-0.067051298
1.117783333,-0.052624725,1.117783333,-0.099793754,1.134466667,-0.069189574
1.134466667,-0.053862295,1.134466667,-0.101967818,1.15115,-0.07135493
1.15115,-0.055474616,1.15115,-0.103945906,1.167833333,-0.073540387
1.167833333,-0.057026918,1.167833333,-0.106408137,1.184516667,-0.075615857
1.184516667,-0.058569427,1.184516667,-0.108264548,1.2012,-0.077634279
1.2012,-0.060118485,1.2012,-0.110958189,1.217883333,-0.079741117
1.217883333,-0.061432941,1.217883333,-0.113595959,1.234566667,-0.081986221
1.234566667,-0.064305586,1.234566667,-0.115942025,1.25125,-0.083759383
1.25125,-0.064905914,1.25125,-0.118273493,1.267933333,-0.086036049
1.267933333,-0.067718996,1.267933333,-0.121176808,1.284616667,-0.087939679
1.284616667,-0.068613176,1.284616667,-0.12350388,1.3013,-0.090242755
1.3013,-0.070255251,1.3013,-0.126486349,1.317983333,-0.092168931
1.317983333,-0.071978628,1.317983333,-0.128377291,1.334666667,-0.095362557
1.334666667,-0.074059981,1.334666667,-0.1315987,1.35135,-0.097177282
1.35135,-0.076182186,1.35135,-0.13392848,1.368033333,-0.099193424
1.368033333,-0.078292618,1.368033333,-0.136796232,1.384716667,-0.102227336
1.384716667,-0.080387644,1.384716667,-0.139361941,1.4014,-0.104083847
1.4014,-0.081918838,1.4014,-0.141735676,1.418083333,-0.107019849
1.418083333,-0.083429388,1.418083333,-0.144587238,1.434766667,-0.108939144
1.434766667,-0.086834085,1.434766667,-0.147221776,1.45145,-0.111974965
1.45145,-0.088415582,1.45145,-0.150132472,1.468133333,-0.113857724
1.468133333,-0.089787697,1.468133333,-0.152508006,1.484816667,-0.115893854
1.484816667,-0.0922623,1.484816667,-0.155030581,1.5015,-0.118618732
1.5015,-0.09468994,1.5015,-0.158302074,1.518183333,-0.121843924
1.518183333,-0.097318828,1.518183333,-0.161100785,1.534866667,-0.124448412
1.534866667,-0.100032993,1.534866667,-0.163614294,1.55155,-0.127123088
1.55155,-0.102720877,1.55155,-0.166320731,1.568233333,-0.129155098
1.568233333,-0.104997259,1.568233333,-0.169184825,1.584916667,-0.132157712
1.584916667,-0.106998329,1.584916667,-0.172108914,1.6016,-0.134909755
1.6016,-0.108423558,1.6016,-0.174964409,1.618283333,-0.137695776
1.618283333,-0.111700505,1.618283333,-0.177791825,1.634966667,-0.140377877
1.634966667,-0.114131142,1.634966667,-0.18061635,1.65165,-0.14327617
1.65165,-0.116073884,1.65165,-0.183416522,1.668333333,-0.146080035
1.668333333,-0.118533238,1.668333333,-0.186194376,1.685016667,-0.149066432
1.685016667,-0.120905181,1.685016667,-0.189173229,1.7017,-0.151854754
1.7017,-0.123572828,1.7017,-0.191985934,1.718383333,-0.154599201
1.718383333,-0.126185527,1.718383333,-0.195029896,1.735066667,-0.157445457
1.735066667,-0.128623535,1.735066667,-0.198070532,1.75175,-0.160189186
1.75175,-0.130460548,1.75175,-0.201267169,1.768433333,-0.162954231
1.768433333,-0.133809532,1.768433333,-0.204334989,1.785116667,-0.166175815
1.785116667,-0.135603394,1.785116667,-0.207509516,1.8018,-0.168934416
1.8018,-0.139353189,1.8018,-0.210536191,1.818483333,-0.171980266
1.818483333,-0.141548462,1.818483333,-0.213777251,1.835166667,-0.175015987
1.835166667,-0.143696734,1.835166667,-0.216755059,1.85185,-0.178113208
1.85185,-0.146560848,1.85185,-0.220175322,1.868533333,-0.181111257
1.868533333,-0.148960948,1.868533333,-0.22344311,1.885216667,-0.184285645
1.885216667,-0.151497766,1.885216667,-0.226613005,1.9019,-0.187352096
1.9019,-0.154381641,1.9019,-0.230029566,1.918583333,-0.190542828
1.918583333,-0.157881394,1.918583333,-0.233503344,1.935266667,-0.193534225
1.935266667,-0.160564635,1.935266667,-0.2367148,1.95195,-0.196146629
1.95195,-0.162266247,1.95195,-0.240198103,1.968633333,-0.199143555
1.968633333,-0.16535874,1.968633333,-0.243641208,1.985316667,-0.201199742
1.985316667,-0.167249897,1.985316667,-0.247245457,2.002,-0.204008434
2.002,-0.170822696,2.002,-0.250362888,2.018683333,-0.206800861
2.018683333,-0.173475768,2.018683333,-0.253742074,2.035366667,-0.210992467
2.035366667,-0.176330364,2.035366667,-0.257133679,2.05205,-0.213677102
2.05205,-0.179290975,2.05205,-0.260680864,2.068733333,-0.217181091
2.068733333,-0.182118529,2.068733333,-0.264265327,2.085416667,-0.220681447
2.085416667,-0.184820176,2.085416667,-0.267681618,2.1021,-0.223399337
2.1021,-0.187445129,2.1021,-0.271353496,2.118783333,-0.226975444
2.118783333,-0.190583611,2.118783333,-0.274995462,2.135466667,-0.230467001
2.135466667,-0.193172642,2.135466667,-0.278789693,2.15215,-0.233342319
2.15215,-0.197099936,2.15215,-0.282325906,2.168833333,-0.235965928
2.168833333,-0.199513446,2.168833333,-0.285893928,2.185516667,-0.240349928
2.185516667,-0.202366123,2.185516667,-0.288923041,2.2022,-0.242991365
2.2022,-0.205367385,2.2022,-0.293124583,2.218883333,-0.246627939
2.218883333,-0.208500588,2.218883333,-0.296337719,2.235566667,-0.250968225
2.235566667,-0.211261223,2.235566667,-0.300047703,2.25225,-0.254147549
2.25225,-0.214394989,2.25225,-0.303675762,2.268933333,-0.257813267
2.268933333,-0.217439001,2.268933333,-0.307876669,2.285616667,-0.261286741
2.285616667,-0.221719595,2.285616667,-0.311444114,2.3023,-0.265216954
2.3023,-0.224383823,2.3023,-0.315134143,2.318983333,-0.268256199
2.318983333,-0.228297966,2.318983333,-0.318867718,2.335666667,-0.272113514
2.335666667,-0.231341583,2.335666667,-0.322856472,2.35235,-0.275344723
2.35235,-0.234334265,2.35235,-0.326364332,2.369033333,-0.279364761
2.369033333,-0.238864772,2.369033333,-0.330380916,2.385716667,-0.283100099
2.385716667,-0.242180516,2.385716667,-0.334317668,2.4024,-0.286421574
2.4024,-0.245723294,2.4024,-0.337976658,2.419083333,-0.290411025
2.419083333,-0.24933744,2.419083333,-0.342286511,2.435766667,-0.294241567
2.435766667,-0.252663197,2.435766667,-0.345707841,2.45245,-0.298112074
2.45245,-0.255912915,2.45245,-0.350090934,2.469133333,-0.301806201
2.469133333,-0.259106076,2.469133333,-0.354021276,2.485816667,-0.305130376
2.485816667,-0.263349215,2.485816667,-0.357596499,2.5025,-0.309000682
2.5025,-0.266394211,2.5025,-0.361795766,2.519183333,-0.3129544
2.519183333,-0.270982758,2.519183333,-0.365665213,2.535866667,-0.317077229
2.535866667,-0.274378915,2.535866667,-0.369366668,2.55255,-0.320531818
2.55255,-0.277981014,2.55255,-0.373513827,2.569233333,-0.324712229
2.569233333,-0.281502237,2.569233333,-0.377643342,2.585916667,-0.328170165
2.585916667,-0.285166081,2.585916667,-0.381592882,2.6026,-0.332287452
2.6026,-0.28875418,2.6026,-0.385948084,2.619283333,-0.336478202
2.619283333,-0.29216351,2.619283333,-0.389948687,2.635966667,-0.340550442
2.635966667,-0.295607887,2.635966667,-0.394453395,2.65265,-0.344151846
2.65265,-0.299798032,2.65265,-0.398545885,2.669333333,-0.348398206
2.669333333,-0.302758338,2.669333333,-0.402733892,2.686016667,-0.351879303
2.686016667,-0.306160107,2.686016667,-0.406724763,2.7027,-0.356206741
2.7027,-0.310666358,2.7027,-0.410461375,2.719383333,-0.360119574
2.719383333,-0.314151036,2.719383333,-0.41523909,2.736066667,-0.364539081
2.736066667,-0.317695956,2.736066667,-0.419331208,2.75275,-0.368718663
2.75275,-0.321367724,2.75275,-0.42368634,2.769433333,-0.373027518
2.769433333,-0.325286032,2.769433333,-0.428214261,2.786116667,-0.377234818
2.786116667,-0.328670026,2.786116667,-0.4322688,2.8028,-0.381328522
2.8028,-0.332433642,2.8028,-0.436541791,2.819483333,-0.385279245
2.819483333,-0.336113004,2.819483333,-0.440777904,2.836166667,-0.38968171
2.836166667,-0.34039995,2.836166667,-0.445370568,2.85285,-0.393942703
2.85285,-0.343774349,2.85285,-0.449938565,2.869533333,-0.397971956
2.869533333,-0.34802506,2.869533333,-0.454128662,2.886216667,-0.402376681
2.886216667,-0.351821968,2.886216667,-0.458392278,2.9029,-0.407003245
2.9029,-0.35570876,2.9029,-0.462918089,2.919583333,-0.411418083
2.919583333,-0.359549916,2.919583333,-0.466990949,2.936266667,-0.415423799
2.936266667,-0.363724851,2.936266667,-0.471727304,2.95295,-0.419627266
2.95295,-0.367603134,2.95295,-0.476104061,2.969633333,-0.424044839
2.969633333,-0.371518658,2.969633333,-0.480676446,2.986316667,-0.42809182
2.986316667,-0.376167458,2.986316667,-0.484696827,3.003,-0.432929464
3.003,-0.379983879,3.003,-0.48939237,3.019683333,-0.437521802
3.019683333,-0.383667481,3.019683333,-0.493814671,3.036366667,-0.442150854
3.036366667,-0.388343983,3.036366667,-0.498282684,3.05305,-0.446456601
3.05305,-0.392352763,3.05305,-0.502419694,3.069733333,-0.451002617
3.069733333,-0.396717212,3.069733333,-0.507069213,3.086416667,-0.455835188
3.086416667,-0.400636881,3.086416667,-0.511996528,3.1031,-0.460080434
3.1031,-0.404671394,3.1031,-0.516289997,3.119783333,-0.464890824
3.119783333,-0.40912194,3.119783333,-0.520866025,3.136466667,-0.469836802
3.136466667,-0.413106553,3.136466667,-0.525642063,3.15315,-0.474035573
3.15315,-0.417240995,3.15315,-0.530321122,3.169833333,-0.478860315
3.169833333,-0.422235375,3.169833333,-0.535050804,3.186516667,-0.483851699
3.186516667,-0.426321872,3.186516667,-0.539337557,3.2032,-0.487993891
3.2032,-0.430859281,3.2032,-0.543788419,3.219883333,-0.493117157
3.219883333,-0.435220081,3.219883333,-0.548391197,3.236566667,-0.498257327
3.236566667,-0.439286888,3.236566667,-0.553229602,3.25325,-0.502500616
3.25325,-0.443504143,3.25325,-0.558005801,3.269933333,-0.507369198
3.269933333,-0.448057885,3.269933333,-0.562701346,3.286616667,-0.512416003
,,3.286616667,-0.567869479,3.3033,-0.516674249
,,3.3033,-0.572450824,3.319983333,-0.521649083
,,3.319983333,-0.577410661,3.336666667,-0.525869595
,,3.336666667,-0.58227794,3.35335,-0.531029331
,,3.35335,-0.586994066,3.370033333,-0.535446906
,,3.370033333,-0.592618592,3.386716667,-0.540218897
,,3.386716667,-0.596733131,3.4034,-0.545316135
,,3.4034,-0.601344738,3.420083333,-0.549743707
,,3.420083333,-0.6066415,,
,,3.436766667,-0.611714223,,
